ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-09-27,3.098392308730648,2.586862929069969,3.866915491920015,3.098392308730648,3.098392308730648,0.13083561573605773,0.13083561573605773,0.13083561573605773,0.13083561573605773,0.13083561573605773,0.13083561573605773,0.0,0.0,0.0,3.2292279244667057
2010-10-04,3.1029768685282906,2.5755410300929746,3.8258259927679683,3.1029768685282906,3.1029768685282906,0.09662653708146143,0.09662653708146143,0.09662653708146143,0.09662653708146143,0.09662653708146143,0.09662653708146143,0.0,0.0,0.0,3.199603405609752
2010-10-11,3.1075614283259334,2.569038717348803,3.772245016805567,3.1075614283259334,3.1075614283259334,0.06554421138265232,0.06554421138265232,0.06554421138265232,0.06554421138265232,0.06554421138265232,0.06554421138265232,0.0,0.0,0.0,3.1731056397085857
2010-10-18,3.112145988123576,2.527727664538262,3.762372519377215,3.112145988123576,3.112145988123576,0.03825230102984839,0.03825230102984839,0.03825230102984839,0.03825230102984839,0.03825230102984839,0.03825230102984839,0.0,0.0,0.0,3.1503982891534243
2010-10-25,3.1167305479212195,2.46719329374143,3.7400240281933304,3.11673054792122,3.11673054792122,0.009493539603834754,0.009493539603834754,0.009493539603834754,0.009493539603834754,0.009493539603834754,0.009493539603834754,0.0,0.0,0.0,3.1262240875250544
2010-11-01,3.121315107718862,2.437003784123422,3.727123579154903,3.121315107718862,3.121315107718862,-0.024218463788575832,-0.024218463788575832,-0.024218463788575832,-0.024218463788575832,-0.024218463788575832,-0.024218463788575832,0.0,0.0,0.0,3.097096643930286
2010-11-08,3.1258996675165047,2.453971510616594,3.7107859799262832,3.1258996675165047,3.1258996675165047,-0.06090204484908551,-0.06090204484908551,-0.06090204484908551,-0.06090204484908551,-0.06090204484908551,-0.06090204484908551,0.0,0.0,0.0,3.0649976226674194
2010-11-15,3.130484227314148,2.3889124460939577,3.6513501473832553,3.130484227314148,3.130484227314148,-0.09673032106914742,-0.09673032106914742,-0.09673032106914742,-0.09673032106914742,-0.09673032106914742,-0.09673032106914742,0.0,0.0,0.0,3.0337539062450007
2010-11-22,3.135068787111791,2.3910671621136594,3.6670363644298356,3.135068787111791,3.135068787111791,-0.13110353158645802,-0.13110353158645802,-0.13110353158645802,-0.13110353158645802,-0.13110353158645802,-0.13110353158645802,0.0,0.0,0.0,3.003965255525333
2010-11-29,3.139653346909434,2.3396172309457053,3.601822326711871,3.139653346909434,3.139653346909434,-0.16630624577151135,-0.16630624577151135,-0.16630624577151135,-0.16630624577151135,-0.16630624577151135,-0.16630624577151135,0.0,0.0,0.0,2.973347101137923
2010-12-06,3.144237906707077,2.325382428994149,3.5344337455817687,3.144237906707077,3.144237906707077,-0.20254631617055005,-0.20254631617055005,-0.20254631617055005,-0.20254631617055005,-0.20254631617055005,-0.20254631617055005,0.0,0.0,0.0,2.941691590536527
2010-12-13,3.1488224665047193,2.238194187518386,3.530426787686607,3.1488224665047193,3.1488224665047193,-0.23528889031353237,-0.23528889031353237,-0.23528889031353237,-0.23528889031353237,-0.23528889031353237,-0.23528889031353237,0.0,0.0,0.0,2.913533576191187
2010-12-20,3.153407026302363,2.278391590421784,3.498007237326297,3.153407026302363,3.153407026302363,-0.25876914610460316,-0.25876914610460316,-0.25876914610460316,-0.25876914610460316,-0.25876914610460316,-0.25876914610460316,0.0,0.0,0.0,2.89463788019776
2010-12-27,3.1579915861000054,2.2589883038013965,3.4751624275925503,3.1579915861000054,3.1579915861000054,-0.2716406470258533,-0.2716406470258533,-0.2716406470258533,-0.2716406470258533,-0.2716406470258533,-0.2716406470258533,0.0,0.0,0.0,2.886350939074152
2011-01-03,3.1625761458976482,2.263802847922094,3.4733813874529234,3.1625761458976482,3.1625761458976482,-0.27802129496497435,-0.27802129496497435,-0.27802129496497435,-0.27802129496497435,-0.27802129496497435,-0.27802129496497435,0.0,0.0,0.0,2.8845548509326737
2011-01-10,3.1671607056952915,2.2881941494483886,3.5182960066449875,3.1671607056952915,3.1671607056952915,-0.28282538672897767,-0.28282538672897767,-0.28282538672897767,-0.28282538672897767,-0.28282538672897767,-0.28282538672897767,0.0,0.0,0.0,2.884335318966314
2011-01-17,3.1717452654929343,2.2857653718792155,3.567050306471284,3.1717452654929343,3.1717452654929343,-0.2868731345086522,-0.2868731345086522,-0.2868731345086522,-0.2868731345086522,-0.2868731345086522,-0.2868731345086522,0.0,0.0,0.0,2.884872130984282
2011-01-24,3.1763298252905776,2.2220828549281406,3.496296185617888,3.1763298252905776,3.1763298252905776,-0.28685691682830927,-0.28685691682830927,-0.28685691682830927,-0.28685691682830927,-0.28685691682830927,-0.28685691682830927,0.0,0.0,0.0,2.8894729084622686
2011-01-31,3.1809143850882204,2.2956134235230734,3.5311246458788372,3.1809143850882204,3.1809143850882204,-0.2790846329381359,-0.2790846329381359,-0.2790846329381359,-0.2790846329381359,-0.2790846329381359,-0.2790846329381359,0.0,0.0,0.0,2.9018297521500847
2011-02-07,3.185498944885863,2.282553615845274,3.559861759536659,3.185498944885863,3.185498944885863,-0.26213586613850937,-0.26213586613850937,-0.26213586613850937,-0.26213586613850937,-0.26213586613850937,-0.26213586613850937,0.0,0.0,0.0,2.9233630787473537
2011-02-14,3.1900835046835057,2.2822186821285095,3.611907170747344,3.1900835046835057,3.1900835046835057,-0.23631929836677748,-0.23631929836677748,-0.23631929836677748,-0.23631929836677748,-0.23631929836677748,-0.23631929836677748,0.0,0.0,0.0,2.953764206316728
2011-02-21,3.194668064481149,2.3644837797378027,3.648760498686442,3.194668064481149,3.194668064481149,-0.2024700275429118,-0.2024700275429118,-0.2024700275429118,-0.2024700275429118,-0.2024700275429118,-0.2024700275429118,0.0,0.0,0.0,2.992198036938237
2011-02-28,3.1992526242787918,2.4338120251758673,3.64712431179606,3.1992526242787918,3.1992526242787918,-0.16267212527743508,-0.16267212527743508,-0.16267212527743508,-0.16267212527743508,-0.16267212527743508,-0.16267212527743508,0.0,0.0,0.0,3.0365804990013565
2011-03-07,3.203837184076435,2.4899841005154544,3.6868730531818485,3.203837184076435,3.203837184076435,-0.12145019573715472,-0.12145019573715472,-0.12145019573715472,-0.12145019573715472,-0.12145019573715472,-0.12145019573715472,0.0,0.0,0.0,3.0823869883392803
2011-03-14,3.208421743874078,2.4818853074359946,3.747830039097515,3.208421743874078,3.208421743874078,-0.08424286027264985,-0.08424286027264985,-0.08424286027264985,-0.08424286027264985,-0.08424286027264985,-0.08424286027264985,0.0,0.0,0.0,3.124178883601428
2011-03-21,3.2130063036717202,2.531702884931762,3.7896014826502884,3.2130063036717202,3.2130063036717202,-0.05356047517422738,-0.05356047517422738,-0.05356047517422738,-0.05356047517422738,-0.05356047517422738,-0.05356047517422738,0.0,0.0,0.0,3.1594458284974927
2011-03-28,3.217590863469364,2.570160658891,3.7633743942825704,3.217590863469364,3.217590863469364,-0.02724320411367356,-0.02724320411367356,-0.02724320411367356,-0.02724320411367356,-0.02724320411367356,-0.02724320411367356,0.0,0.0,0.0,3.1903476593556905
2011-04-04,3.2221754232670063,2.5873347604731354,3.826070076541585,3.2221754232670063,3.2221754232670063,-0.0015126979823948624,-0.0015126979823948624,-0.0015126979823948624,-0.0015126979823948624,-0.0015126979823948624,-0.0015126979823948624,0.0,0.0,0.0,3.2206627252846114
2011-04-11,3.22675998306465,2.642797202626737,3.87465828004294,3.22675998306465,3.22675998306465,0.024480416796497474,0.024480416796497474,0.024480416796497474,0.024480416796497474,0.024480416796497474,0.024480416796497474,0.0,0.0,0.0,3.2512403998611474
2011-04-18,3.231344542744533,2.6539230616743277,3.9282643428163357,3.231344542744533,3.231344542744533,0.048310055612790066,0.048310055612790066,0.048310055612790066,0.048310055612790066,0.048310055612790066,0.048310055612790066,0.0,0.0,0.0,3.279654598357323
2011-04-25,3.2359291024244166,2.6920679264411547,3.9120132616814733,3.2359291024244166,3.2359291024244166,0.06876184272233837,0.06876184272233837,0.06876184272233837,0.06876184272233837,0.06876184272233837,0.06876184272233837,0.0,0.0,0.0,3.304690945146755
2011-05-02,3.2405136621043007,2.72499402632998,3.972623872851251,3.2405136621043007,3.2405136621043007,0.0892313282436615,0.0892313282436615,0.0892313282436615,0.0892313282436615,0.0892313282436615,0.0892313282436615,0.0,0.0,0.0,3.329744990347962
2011-05-09,3.245098221784184,2.7387889646928394,3.9717726638868114,3.245098221784184,3.245098221784184,0.11478124705042107,0.11478124705042107,0.11478124705042107,0.11478124705042107,0.11478124705042107,0.11478124705042107,0.0,0.0,0.0,3.359879468834605
2011-05-16,3.249682781464068,2.762721362754537,4.025756665348322,3.249682781464068,3.249682781464068,0.1454679243495717,0.1454679243495717,0.1454679243495717,0.1454679243495717,0.1454679243495717,0.1454679243495717,0.0,0.0,0.0,3.3951507058136396
2011-05-23,3.2542673411439513,2.8253115569172467,4.053570714389005,3.2542673411439513,3.2542673411439513,0.17400959503543878,0.17400959503543878,0.17400959503543878,0.17400959503543878,0.17400959503543878,0.17400959503543878,0.0,0.0,0.0,3.4282769361793903
2011-05-30,3.2588519008238346,2.869006416083575,4.123209755616853,3.2588519008238346,3.2588519008238346,0.19155777115252182,0.19155777115252182,0.19155777115252182,0.19155777115252182,0.19155777115252182,0.19155777115252182,0.0,0.0,0.0,3.4504096719763564
2011-06-06,3.2634364605037187,2.827078493032816,4.114491058873359,3.2634364605037187,3.2634364605037187,0.19584337632770538,0.19584337632770538,0.19584337632770538,0.19584337632770538,0.19584337632770538,0.19584337632770538,0.0,0.0,0.0,3.459279836831424
2011-06-13,3.268021020183602,2.8164569203548635,4.115113185224334,3.268021020183602,3.268021020183602,0.19278463162412404,0.19278463162412404,0.19278463162412404,0.19278463162412404,0.19278463162412404,0.19278463162412404,0.0,0.0,0.0,3.460805651807726
2011-06-20,3.272605579863486,2.839471441079666,4.085045456936755,3.272605579863486,3.272605579863486,0.18996140107872378,0.18996140107872378,0.18996140107872378,0.18996140107872378,0.18996140107872378,0.18996140107872378,0.0,0.0,0.0,3.46256698094221
2011-06-27,3.27719013954337,2.790299420774793,4.12689933907952,3.27719013954337,3.27719013954337,0.1895529603236391,0.1895529603236391,0.1895529603236391,0.1895529603236391,0.1895529603236391,0.1895529603236391,0.0,0.0,0.0,3.466743099867009
2011-07-04,3.2817746992232526,2.8354318070884554,4.087378305688624,3.2817746992232526,3.2817746992232526,0.18837766620266794,0.18837766620266794,0.18837766620266794,0.18837766620266794,0.18837766620266794,0.18837766620266794,0.0,0.0,0.0,3.4701523654259203
2011-07-11,3.2863592589031367,2.8412386387102293,4.121868452013455,3.2863592589031367,3.2863592589031367,0.18377005815503597,0.18377005815503597,0.18377005815503597,0.18377005815503597,0.18377005815503597,0.18377005815503597,0.0,0.0,0.0,3.4701293170581726
2011-07-18,3.29094381858302,2.8760996269180845,4.089746863831491,3.29094381858302,3.29094381858302,0.17733211923892922,0.17733211923892922,0.17733211923892922,0.17733211923892922,0.17733211923892922,0.17733211923892922,0.0,0.0,0.0,3.468275937821949
2011-07-25,3.295528378262904,2.884097740585556,4.089385568611399,3.295528378262904,3.295528378262904,0.17220673331239875,0.17220673331239875,0.17220673331239875,0.17220673331239875,0.17220673331239875,0.17220673331239875,0.0,0.0,0.0,3.467735111575303
2011-08-01,3.300112937942788,2.8129623260610996,4.121244950962613,3.300112937942788,3.300112937942788,0.16839149222739438,0.16839149222739438,0.16839149222739438,0.16839149222739438,0.16839149222739438,0.16839149222739438,0.0,0.0,0.0,3.4685044301701824
2011-08-08,3.3046974976226706,2.8247532183258577,4.09082307614668,3.3046974976226706,3.3046974976226706,0.16310259798054383,0.16310259798054383,0.16310259798054383,0.16310259798054383,0.16310259798054383,0.16310259798054383,0.0,0.0,0.0,3.4678000956032147
2011-08-15,3.3092820573025548,2.7971059368999405,4.096960518711042,3.3092820573025548,3.3092820573025548,0.1560541922951674,0.1560541922951674,0.1560541922951674,0.1560541922951674,0.1560541922951674,0.1560541922951674,0.0,0.0,0.0,3.4653362495977222
2011-08-22,3.3138666169824385,2.8384457172493662,4.117429849147721,3.3138666169824385,3.3138666169824385,0.15215169125650702,0.15215169125650702,0.15215169125650702,0.15215169125650702,0.15215169125650702,0.15215169125650702,0.0,0.0,0.0,3.4660183082389455
2011-08-29,3.318451176662322,2.7945263077569416,4.069321935106938,3.318451176662322,3.318451176662322,0.15656589632032297,0.15656589632032297,0.15656589632032297,0.15656589632032297,0.15656589632032297,0.15656589632032297,0.0,0.0,0.0,3.475017072982645
2011-09-05,3.323035736342206,2.893135218823186,4.090744907168303,3.323035736342206,3.323035736342206,0.16698768201161868,0.16698768201161868,0.16698768201161868,0.16698768201161868,0.16698768201161868,0.16698768201161868,0.0,0.0,0.0,3.4900234183538243
2011-09-12,3.327620296022089,2.9031902235958693,4.132163654469567,3.327620296022089,3.327620296022089,0.1726795899069153,0.1726795899069153,0.1726795899069153,0.1726795899069153,0.1726795899069153,0.1726795899069153,0.0,0.0,0.0,3.5002998859290044
2011-09-19,3.332204855701973,2.890830058833817,4.130107680456305,3.332204855701973,3.332204855701973,0.16295118554212307,0.16295118554212307,0.16295118554212307,0.16295118554212307,0.16295118554212307,0.16295118554212307,0.0,0.0,0.0,3.495156041244096
2011-09-26,3.3367894153818565,2.849793337150409,4.119876521015885,3.3367894153818565,3.3367894153818565,0.1366749960339847,0.1366749960339847,0.1366749960339847,0.1366749960339847,0.1366749960339847,0.1366749960339847,0.0,0.0,0.0,3.4734644114158413
2011-10-03,3.34137397506174,2.8222532114102323,4.090112362065379,3.34137397506174,3.34137397506174,0.10267193870335906,0.10267193870335906,0.10267193870335906,0.10267193870335906,0.10267193870335906,0.10267193870335906,0.0,0.0,0.0,3.444045913765099
2011-10-10,3.345958534741624,2.7677186328520564,4.0082115562455325,3.345958534741624,3.345958534741624,0.07071917515820586,0.07071917515820586,0.07071917515820586,0.07071917515820586,0.07071917515820586,0.07071917515820586,0.0,0.0,0.0,3.4166777098998296
2011-10-17,3.350543094421508,2.811867287520781,3.9824077764447874,3.350543094421508,3.350543094421508,0.04306128710835545,0.04306128710835545,0.04306128710835545,0.04306128710835545,0.04306128710835545,0.04306128710835545,0.0,0.0,0.0,3.3936043815298635
2011-10-24,3.355127654101391,2.7554745013834183,3.9513354238302214,3.355127654101391,3.355127654101391,0.014964419648037863,0.014964419648037863,0.014964419648037863,0.014964419648037863,0.014964419648037863,0.014964419648037863,0.0,0.0,0.0,3.370092073749429
2011-10-31,3.359712213781275,2.7129284000812848,3.94329613768258,3.359712213781275,3.359712213781275,-0.017863649385558407,-0.017863649385558407,-0.017863649385558407,-0.017863649385558407,-0.017863649385558407,-0.017863649385558407,0.0,0.0,0.0,3.3418485643957165
2011-11-07,3.364296773461158,2.7054914441561055,3.9437229667827154,3.364296773461158,3.364296773461158,-0.05432649723143758,-0.05432649723143758,-0.05432649723143758,-0.05432649723143758,-0.05432649723143758,-0.05432649723143758,0.0,0.0,0.0,3.3099702762297207
2011-11-14,3.368881333141042,2.6702003623776562,3.9162508960120435,3.368881333141042,3.368881333141042,-0.09048064701555263,-0.09048064701555263,-0.09048064701555263,-0.09048064701555263,-0.09048064701555263,-0.09048064701555263,0.0,0.0,0.0,3.2784006861254893
2011-11-21,3.373465892820926,2.589692266764039,3.8299574470017066,3.373465892820926,3.373465892820926,-0.12497475795489948,-0.12497475795489948,-0.12497475795489948,-0.12497475795489948,-0.12497475795489948,-0.12497475795489948,0.0,0.0,0.0,3.2484911348660264
2011-11-28,3.378050452500809,2.6133109746136047,3.818297761423037,3.378050452500809,3.378050452500809,-0.15988643232480346,-0.15988643232480346,-0.15988643232480346,-0.15988643232480346,-0.15988643232480346,-0.15988643232480346,0.0,0.0,0.0,3.2181640201760056
2011-12-05,3.382635012180693,2.543700541095528,3.815552405088564,3.382635012180693,3.382635012180693,-0.19614967611708511,-0.19614967611708511,-0.19614967611708511,-0.19614967611708511,-0.19614967611708511,-0.19614967611708511,0.0,0.0,0.0,3.186485336063608
2011-12-12,3.387219571860576,2.499193630646276,3.796934282021113,3.387219571860576,3.387219571860576,-0.22998654652092196,-0.22998654652092196,-0.22998654652092196,-0.22998654652092196,-0.22998654652092196,-0.22998654652092196,0.0,0.0,0.0,3.157233025339654
2011-12-19,3.391801285994188,2.5054432640838833,3.778849788565638,3.391801285994188,3.391801285994188,-0.2554002399202078,-0.2554002399202078,-0.2554002399202078,-0.2554002399202078,-0.2554002399202078,-0.2554002399202078,0.0,0.0,0.0,3.13640104607398
2011-12-26,3.3963830001277997,2.54209377157186,3.7685576082220966,3.3963830001277997,3.3963830001277997,-0.26998350131886933,-0.26998350131886933,-0.26998350131886933,-0.26998350131886933,-0.26998350131886933,-0.26998350131886933,0.0,0.0,0.0,3.1263994988089303
2012-01-02,3.4009647142614114,2.4497579109313956,3.753902272776743,3.4009647142614114,3.4009647142614114,-0.2771035303589062,-0.2771035303589062,-0.2771035303589062,-0.2771035303589062,-0.2771035303589062,-0.2771035303589062,0.0,0.0,0.0,3.1238611839025054
2012-01-09,3.4055464283950228,2.511423123062082,3.7304568484155083,3.4055464283950228,3.4055464283950228,-0.28197721792724845,-0.28197721792724845,-0.28197721792724845,-0.28197721792724845,-0.28197721792724845,-0.28197721792724845,0.0,0.0,0.0,3.123569210467774
2012-01-16,3.4101281425286345,2.484339327874865,3.7210243808719508,3.4101281425286345,3.4101281425286345,-0.28632358515033685,-0.28632358515033685,-0.28632358515033685,-0.28632358515033685,-0.28632358515033685,-0.28632358515033685,0.0,0.0,0.0,3.1238045573782975
2012-01-23,3.4147098566622462,2.5226733213586408,3.7433802927340425,3.4147098566622462,3.4147098566622462,-0.2873461983576306,-0.2873461983576306,-0.2873461983576306,-0.2873461983576306,-0.2873461983576306,-0.2873461983576306,0.0,0.0,0.0,3.1273636583046156
2012-01-30,3.419291570795858,2.503847524906046,3.7669828449270764,3.419291570795858,3.419291570795858,-0.28113708830696116,-0.28113708830696116,-0.28113708830696116,-0.28113708830696116,-0.28113708830696116,-0.28113708830696116,0.0,0.0,0.0,3.138154482488897
2012-02-06,3.4238732849294697,2.5384973428213202,3.7623957543500555,3.4238732849294697,3.4238732849294697,-0.26583150697850894,-0.26583150697850894,-0.26583150697850894,-0.26583150697850894,-0.26583150697850894,-0.26583150697850894,0.0,0.0,0.0,3.158041777950961
2012-02-13,3.428454999063081,2.5247509790675626,3.794205268028552,3.428454999063081,3.428454999063081,-0.2415492780847227,-0.2415492780847227,-0.2415492780847227,-0.2415492780847227,-0.2415492780847227,-0.2415492780847227,0.0,0.0,0.0,3.1869057209783582
2012-02-20,3.433036713196693,2.5630283490729737,3.8215952565505207,3.433036713196693,3.433036713196693,-0.20904035757780443,-0.20904035757780443,-0.20904035757780443,-0.20904035757780443,-0.20904035757780443,-0.20904035757780443,0.0,0.0,0.0,3.223996355618888
2012-02-27,3.4376184273303045,2.657483457689154,3.879810416560249,3.4376184273303045,3.4376184273303045,-0.17004442900751165,-0.17004442900751165,-0.17004442900751165,-0.17004442900751165,-0.17004442900751165,-0.17004442900751165,0.0,0.0,0.0,3.267573998322793
2012-03-05,3.4422001414639163,2.6744981099857337,3.956967146209416,3.4422001414639163,3.4422001414639163,-0.1286577973810801,-0.1286577973810801,-0.1286577973810801,-0.1286577973810801,-0.1286577973810801,-0.1286577973810801,0.0,0.0,0.0,3.313542344082836
2012-03-12,3.446781855597528,2.681676555622574,3.9524417368795484,3.446781855597528,3.446781855597528,-0.09041666620936588,-0.09041666620936588,-0.09041666620936588,-0.09041666620936588,-0.09041666620936588,-0.09041666620936588,0.0,0.0,0.0,3.3563651893881623
2012-03-19,3.4513635697311393,2.7477914361488947,4.019978806075448,3.4513635697311393,3.4513635697311393,-0.058606898657508476,-0.058606898657508476,-0.058606898657508476,-0.058606898657508476,-0.058606898657508476,-0.058606898657508476,0.0,0.0,0.0,3.3927566710736308
2012-03-26,3.455945283864751,2.8343616020043716,3.9927423903538024,3.455945283864751,3.455945283864751,-0.03180872584133673,-0.03180872584133673,-0.03180872584133673,-0.03180872584133673,-0.03180872584133673,-0.03180872584133673,0.0,0.0,0.0,3.4241365580234144
2012-04-02,3.460526997998363,2.8457549161209035,4.0392334823394,3.460526997998363,3.460526997998363,-0.0061602197668994985,-0.0061602197668994985,-0.0061602197668994985,-0.0061602197668994985,-0.0061602197668994985,-0.0061602197668994985,0.0,0.0,0.0,3.4543667782314635
2012-04-09,3.4651087121319746,2.8967990447284637,4.092540707731996,3.4651087121319746,3.4651087121319746,0.019911147192921457,0.019911147192921457,0.019911147192921457,0.019911147192921457,0.019911147192921457,0.019911147192921457,0.0,0.0,0.0,3.485019859324896
2012-04-16,3.4696904262655863,2.887101838650381,4.138176693015662,3.4696904262655863,3.4696904262655863,0.04432274127375336,0.04432274127375336,0.04432274127375336,0.04432274127375336,0.04432274127375336,0.04432274127375336,0.0,0.0,0.0,3.5140131675393396
2012-04-23,3.474272140399198,2.942760456699225,4.127422737604025,3.474272140399198,3.474272140399198,0.06526357473044053,0.06526357473044053,0.06526357473044053,0.06526357473044053,0.06526357473044053,0.06526357473044053,0.0,0.0,0.0,3.5395357151296385
2012-04-30,3.4788538545328085,2.9022815049854955,4.173611758539971,3.478853854532808,3.478853854532808,0.08532033371028662,0.08532033371028662,0.08532033371028662,0.08532033371028662,0.08532033371028662,0.08532033371028662,0.0,0.0,0.0,3.5641741882430953
2012-05-07,3.4834355686664202,2.9813603483130513,4.201527164044906,3.4834355686664202,3.4834355686664202,0.10973788901522108,0.10973788901522108,0.10973788901522108,0.10973788901522108,0.10973788901522108,0.10973788901522108,0.0,0.0,0.0,3.593173457681641
2012-05-14,3.488017282800032,2.9453122776106784,4.234700531115692,3.488017282800032,3.488017282800032,0.13986377796836685,0.13986377796836685,0.13986377796836685,0.13986377796836685,0.13986377796836685,0.13986377796836685,0.0,0.0,0.0,3.6278810607683987
2012-05-21,3.4925989969336437,3.018778688540129,4.267715955386458,3.4925989969336437,3.4925989969336437,0.16951252722463056,0.16951252722463056,0.16951252722463056,0.16951252722463056,0.16951252722463056,0.16951252722463056,0.0,0.0,0.0,3.6621115241582745
