ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2014-09-22,3.360473666051231,2.8238574226313053,3.9819519735518742,3.360473666051231,3.360473666051231,0.059251608465037964,0.059251608465037964,0.059251608465037964,0.059251608465037964,0.059251608465037964,0.059251608465037964,0.0,0.0,0.0,3.419725274516269
2014-09-29,3.3537623751047496,2.8350410459109616,3.949158059647928,3.3537623751047496,3.3537623751047496,0.041096196636134334,0.041096196636134334,0.041096196636134334,0.041096196636134334,0.041096196636134334,0.041096196636134334,0.0,0.0,0.0,3.394858571740884
2014-10-06,3.3470510841582684,2.816902953278287,3.9655551634326676,3.3470510841582684,3.3470510841582684,0.022638003756698947,0.022638003756698947,0.022638003756698947,0.022638003756698947,0.022638003756698947,0.022638003756698947,0.0,0.0,0.0,3.3696890879149675
2014-10-13,3.340339793211787,2.7420578267761986,3.9129822633973026,3.340339793211787,3.340339793211787,0.004018495681268738,0.004018495681268738,0.004018495681268738,0.004018495681268738,0.004018495681268738,0.004018495681268738,0.0,0.0,0.0,3.344358288893056
2014-10-20,3.333628502265306,2.7481261029225283,3.8708746629997672,3.333628502265306,3.333628502265306,-0.018236232287341538,-0.018236232287341538,-0.018236232287341538,-0.018236232287341538,-0.018236232287341538,-0.018236232287341538,0.0,0.0,0.0,3.315392269977964
2014-10-27,3.3269172113188246,2.707769716233507,3.825017256105339,3.3269172113188246,3.3269172113188246,-0.04537425448668039,-0.04537425448668039,-0.04537425448668039,-0.04537425448668039,-0.04537425448668039,-0.04537425448668039,0.0,0.0,0.0,3.281542956832144
2014-11-03,3.3202059203723433,2.697438611551734,3.7865904098159087,3.3202059203723433,3.3202059203723433,-0.07312825752027831,-0.07312825752027831,-0.07312825752027831,-0.07312825752027831,-0.07312825752027831,-0.07312825752027831,0.0,0.0,0.0,3.247077662852065
2014-11-10,3.3134946294258616,2.624038462748938,3.826826421219361,3.3134946294258616,3.3134946294258616,-0.09507254981506767,-0.09507254981506767,-0.09507254981506767,-0.09507254981506767,-0.09507254981506767,-0.09507254981506767,0.0,0.0,0.0,3.218422079610794
2014-11-17,3.3067833384793817,2.578233247251384,3.7367928977655227,3.3067833384793817,3.3067833384793817,-0.10902528995384773,-0.10902528995384773,-0.10902528995384773,-0.10902528995384773,-0.10902528995384773,-0.10902528995384773,0.0,0.0,0.0,3.197758048525534
2014-11-24,3.3000720475329,2.579585510687203,3.7622241154258953,3.3000720475329,3.3000720475329,-0.11926684630148429,-0.11926684630148429,-0.11926684630148429,-0.11926684630148429,-0.11926684630148429,-0.11926684630148429,0.0,0.0,0.0,3.180805201231416
2014-12-01,3.2933607565864187,2.6063442790055498,3.786122530784257,3.2933607565864182,3.2933607565864182,-0.13184237258962253,-0.13184237258962253,-0.13184237258962253,-0.13184237258962253,-0.13184237258962253,-0.13184237258962253,0.0,0.0,0.0,3.161518383996796
2014-12-08,3.2866494656399374,2.586646647243071,3.7175500199759557,3.2866494656399374,3.2866494656399374,-0.14777018325030689,-0.14777018325030689,-0.14777018325030689,-0.14777018325030689,-0.14777018325030689,-0.14777018325030689,0.0,0.0,0.0,3.1388792823896305
2014-12-15,3.279938174693456,2.500997999087826,3.6706528418179545,3.2799381746934566,3.2799381746934566,-0.16129536419267876,-0.16129536419267876,-0.16129536419267876,-0.16129536419267876,-0.16129536419267876,-0.16129536419267876,0.0,0.0,0.0,3.1186428105007775
2014-12-22,3.273226883746975,2.5177569373834854,3.6985689781489968,3.273226883746975,3.273226883746975,-0.1650832457343565,-0.1650832457343565,-0.1650832457343565,-0.1650832457343565,-0.1650832457343565,-0.1650832457343565,0.0,0.0,0.0,3.1081436380126184
2014-12-29,3.2665155928004936,2.5604532678334517,3.7046194325200137,3.2665155928004936,3.2665155928004936,-0.15723462683379225,-0.15723462683379225,-0.15723462683379225,-0.15723462683379225,-0.15723462683379225,-0.15723462683379225,0.0,0.0,0.0,3.1092809659667013
2015-01-05,3.2598043018540124,2.5625288672133335,3.6869184234006855,3.2598043018540124,3.2598043018540124,-0.14343302200014632,-0.14343302200014632,-0.14343302200014632,-0.14343302200014632,-0.14343302200014632,-0.14343302200014632,0.0,0.0,0.0,3.116371279853866
2015-01-12,3.253093010907532,2.5717527017520254,3.714503604383737,3.253093010907532,3.253093010907532,-0.1324643138669756,-0.1324643138669756,-0.1324643138669756,-0.1324643138669756,-0.1324643138669756,-0.1324643138669756,0.0,0.0,0.0,3.1206286970405563
2015-01-19,3.2463817199610507,2.525276823034516,3.7171602806588955,3.2463817199610507,3.2463817199610507,-0.12936720911584712,-0.12936720911584712,-0.12936720911584712,-0.12936720911584712,-0.12936720911584712,-0.12936720911584712,0.0,0.0,0.0,3.1170145108452036
2015-01-26,3.2396704290145695,2.558283121372206,3.715498512488546,3.239670429014569,3.239670429014569,-0.13195459504902327,-0.13195459504902327,-0.13195459504902327,-0.13195459504902327,-0.13195459504902327,-0.13195459504902327,0.0,0.0,0.0,3.107715833965546
2015-02-02,3.232959138068088,2.561570458721941,3.7123656358182884,3.232959138068088,3.232959138068088,-0.13292821424456464,-0.13292821424456464,-0.13292821424456464,-0.13292821424456464,-0.13292821424456464,-0.13292821424456464,0.0,0.0,0.0,3.1000309238235237
2015-02-09,3.2262478471216065,2.5399996880214526,3.7045343426653274,3.2262478471216065,3.2262478471216065,-0.12526387552717494,-0.12526387552717494,-0.12526387552717494,-0.12526387552717494,-0.12526387552717494,-0.12526387552717494,0.0,0.0,0.0,3.1009839715944314
2015-02-16,3.2195365561751252,2.548088261476307,3.676625195679313,3.2195365561751252,3.2195365561751252,-0.10671359506043226,-0.10671359506043226,-0.10671359506043226,-0.10671359506043226,-0.10671359506043226,-0.10671359506043226,0.0,0.0,0.0,3.112822961114693
2015-02-23,3.212825265228644,2.500280125242684,3.710136495516857,3.212825265228644,3.212825265228644,-0.08065905335421863,-0.08065905335421863,-0.08065905335421863,-0.08065905335421863,-0.08065905335421863,-0.08065905335421863,0.0,0.0,0.0,3.1321662118744253
2015-03-02,3.2061139742821627,2.582680023104281,3.7019144514707985,3.2061139742821627,3.2061139742821627,-0.053310004004053085,-0.053310004004053085,-0.053310004004053085,-0.053310004004053085,-0.053310004004053085,-0.053310004004053085,0.0,0.0,0.0,3.1528039702781094
2015-03-09,3.1994026833356823,2.577239554460305,3.747253877084955,3.1994026833356823,3.1994026833356823,-0.029483433165028838,-0.029483433165028838,-0.029483433165028838,-0.029483433165028838,-0.029483433165028838,-0.029483433165028838,0.0,0.0,0.0,3.1699192501706537
2015-03-16,3.192691392389201,2.6229413697060187,3.7812037252726096,3.192691392389201,3.192691392389201,-0.00992192913563169,-0.00992192913563169,-0.00992192913563169,-0.00992192913563169,-0.00992192913563169,-0.00992192913563169,0.0,0.0,0.0,3.1827694632535692
