ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2001-12-17,1.562994135093478,0.7831855752940184,1.9667213101056549,1.562994135093478,1.562994135093478,-0.20605928327469744,-0.20605928327469744,-0.20605928327469744,-0.20605928327469744,-0.20605928327469744,-0.20605928327469744,0.0,0.0,0.0,1.3569348518187805
2001-12-24,1.5643634662050623,0.7238716070388418,1.9886213433800584,1.5643634662050623,1.5643634662050623,-0.19975070575716602,-0.19975070575716602,-0.19975070575716602,-0.19975070575716602,-0.19975070575716602,-0.19975070575716602,0.0,0.0,0.0,1.3646127604478964
2001-12-31,1.5657327973166468,0.81534141240157,1.969002430446789,1.5657327973166468,1.5657327973166468,-0.1860628136824485,-0.1860628136824485,-0.1860628136824485,-0.1860628136824485,-0.1860628136824485,-0.1860628136824485,0.0,0.0,0.0,1.3796699836341983
2002-01-07,1.567102128428231,0.7946489688293961,1.9770488149723522,1.567102128428231,1.567102128428231,-0.17383448609208904,-0.17383448609208904,-0.17383448609208904,-0.17383448609208904,-0.17383448609208904,-0.17383448609208904,0.0,0.0,0.0,1.3932676423361419
2002-01-14,1.5684714595398155,0.8519856509921632,1.9922372429925754,1.5684714595398155,1.5684714595398155,-0.16959775770692914,-0.16959775770692914,-0.16959775770692914,-0.16959775770692914,-0.16959775770692914,-0.16959775770692914,0.0,0.0,0.0,1.3988737018328863
2002-01-21,1.5698407906513998,0.8269848054585365,1.9619938160374255,1.5698407906513998,1.5698407906513998,-0.17273529223267275,-0.17273529223267275,-0.17273529223267275,-0.17273529223267275,-0.17273529223267275,-0.17273529223267275,0.0,0.0,0.0,1.397105498418727
2002-01-28,1.5712101217629844,0.8153067270477606,1.9299041451833678,1.5712101217629844,1.5712101217629844,-0.17596745105859515,-0.17596745105859515,-0.17596745105859515,-0.17596745105859515,-0.17596745105859515,-0.17596745105859515,0.0,0.0,0.0,1.3952426707043892
2002-02-04,1.5725794528745685,0.8135229526765527,1.9847421355096349,1.5725794528745685,1.5725794528745685,-0.17054225766550438,-0.17054225766550438,-0.17054225766550438,-0.17054225766550438,-0.17054225766550438,-0.17054225766550438,0.0,0.0,0.0,1.402037195209064
2002-02-11,1.573948783986153,0.8279558470907625,2.048947096218834,1.573948783986153,1.573948783986153,-0.15185710750428508,-0.15185710750428508,-0.15185710750428508,-0.15185710750428508,-0.15185710750428508,-0.15185710750428508,0.0,0.0,0.0,1.4220916764818679
2002-02-18,1.5753181150977373,0.8754028642213333,2.1115503817377372,1.5753181150977373,1.5753181150977373,-0.12167904353147822,-0.12167904353147822,-0.12167904353147822,-0.12167904353147822,-0.12167904353147822,-0.12167904353147822,0.0,0.0,0.0,1.453639071566259
2002-02-25,1.5766874462093219,0.92322284977806,2.064164005295384,1.5766874462093219,1.5766874462093219,-0.08640242968816847,-0.08640242968816847,-0.08640242968816847,-0.08640242968816847,-0.08640242968816847,-0.08640242968816847,0.0,0.0,0.0,1.4902850165211534
2002-03-04,1.5780567773209062,0.9479370833597711,2.0948070557795284,1.5780567773209062,1.5780567773209062,-0.0533792271641294,-0.0533792271641294,-0.0533792271641294,-0.0533792271641294,-0.0533792271641294,-0.0533792271641294,0.0,0.0,0.0,1.5246775501567769
2002-03-11,1.5794261084324908,0.9996273675349968,2.1693323553569854,1.5794261084324908,1.5794261084324908,-0.027560629219947768,-0.027560629219947768,-0.027560629219947768,-0.027560629219947768,-0.027560629219947768,-0.027560629219947768,0.0,0.0,0.0,1.551865479212543
2002-03-18,1.580795439544075,0.9757834088605011,2.166404112813902,1.580795439544075,1.580795439544075,-0.009674827002105804,-0.009674827002105804,-0.009674827002105804,-0.009674827002105804,-0.009674827002105804,-0.009674827002105804,0.0,0.0,0.0,1.5711206125419692
2002-03-25,1.5821647706556594,0.9972560404493389,2.164006964432797,1.5821647706556594,1.5821647706556594,0.003495872453025532,0.003495872453025532,0.003495872453025532,0.003495872453025532,0.003495872453025532,0.003495872453025532,0.0,0.0,0.0,1.585660643108685
2002-04-01,1.583534101767244,1.0144854153964107,2.191987829034543,1.583534101767244,1.583534101767244,0.016693077337770947,0.016693077337770947,0.016693077337770947,0.016693077337770947,0.016693077337770947,0.016693077337770947,0.0,0.0,0.0,1.6002271791050149
2002-04-08,1.5849034328788283,1.0322411094208337,2.1802340763110073,1.5849034328788283,1.5849034328788283,0.032852483877622025,0.032852483877622025,0.032852483877622025,0.032852483877622025,0.032852483877622025,0.032852483877622025,0.0,0.0,0.0,1.6177559167564504
2002-04-15,1.5862727639904128,1.0573641832269174,2.185547112425642,1.5862727639904128,1.5862727639904128,0.051401449397502824,0.051401449397502824,0.051401449397502824,0.051401449397502824,0.051401449397502824,0.051401449397502824,0.0,0.0,0.0,1.6376742133879156
2002-04-22,1.5876420951019972,1.0775077689584753,2.225321714770248,1.5876420951019972,1.5876420951019972,0.06993440759723091,0.06993440759723091,0.06993440759723091,0.06993440759723091,0.06993440759723091,0.06993440759723091,0.0,0.0,0.0,1.6575765026992282
2002-04-29,1.5890114262135815,1.0854104228377952,2.247245218306615,1.5890114262135815,1.5890114262135815,0.08781832875727257,0.08781832875727257,0.08781832875727257,0.08781832875727257,0.08781832875727257,0.08781832875727257,0.0,0.0,0.0,1.676829754970854
2002-05-06,1.5903807573251658,1.151195801432359,2.2774391199776063,1.5903807573251658,1.5903807573251658,0.10771442224999722,0.10771442224999722,0.10771442224999722,0.10771442224999722,0.10771442224999722,0.10771442224999722,0.0,0.0,0.0,1.698095179575163
2002-05-13,1.5917500884367504,1.132352266344658,2.3097965921053856,1.5917500884367504,1.5917500884367504,0.1325369944033555,0.1325369944033555,0.1325369944033555,0.1325369944033555,0.1325369944033555,0.1325369944033555,0.0,0.0,0.0,1.7242870828401058
2002-05-20,1.5931194195483347,1.1998988121607306,2.355804497229749,1.5931194195483347,1.5931194195483347,0.1603163159578075,0.1603163159578075,0.1603163159578075,0.1603163159578075,0.1603163159578075,0.1603163159578075,0.0,0.0,0.0,1.7534357355061423
2002-05-27,1.5944887506599192,1.1916831154723586,2.4038005144999963,1.5944887506599192,1.5944887506599192,0.18265830415425366,0.18265830415425366,0.18265830415425366,0.18265830415425366,0.18265830415425366,0.18265830415425366,0.0,0.0,0.0,1.777147054814173
2002-06-03,1.5958580817715033,1.2104141621549218,2.3653600385762714,1.5958580817715033,1.5958580817715033,0.18979743872003332,0.18979743872003332,0.18979743872003332,0.18979743872003332,0.18979743872003332,0.18979743872003332,0.0,0.0,0.0,1.7856555204915368
2002-06-10,1.5972274128830877,1.1739121414934723,2.3083956393280687,1.5972274128830877,1.5972274128830877,0.17860484649759134,0.17860484649759134,0.17860484649759134,0.17860484649759134,0.17860484649759134,0.17860484649759134,0.0,0.0,0.0,1.775832259380679
2002-06-17,1.5985967439946722,1.1684076494522149,2.350425365357562,1.5985967439946722,1.5985967439946722,0.15614544101756234,0.15614544101756234,0.15614544101756234,0.15614544101756234,0.15614544101756234,0.15614544101756234,0.0,0.0,0.0,1.7547421850122347
2002-06-24,1.5999660751062565,1.1374377408964527,2.3207762555429072,1.5999660751062565,1.5999660751062565,0.13491062023642855,0.13491062023642855,0.13491062023642855,0.13491062023642855,0.13491062023642855,0.13491062023642855,0.0,0.0,0.0,1.734876695342685
2002-07-01,1.601335406217841,1.1142237272702917,2.3052415439721545,1.601335406217841,1.601335406217841,0.12358951452343432,0.12358951452343432,0.12358951452343432,0.12358951452343432,0.12358951452343432,0.12358951452343432,0.0,0.0,0.0,1.7249249207412753
2002-07-08,1.6027047373294254,1.143139954699206,2.3410279580519813,1.6027047373294254,1.6027047373294254,0.12147609159362656,0.12147609159362656,0.12147609159362656,0.12147609159362656,0.12147609159362656,0.12147609159362656,0.0,0.0,0.0,1.724180828923052
2002-07-15,1.60407406844101,1.1273523077399277,2.306694513113852,1.60407406844101,1.60407406844101,0.12109420218975239,0.12109420218975239,0.12109420218975239,0.12109420218975239,0.12109420218975239,0.12109420218975239,0.0,0.0,0.0,1.7251682706307623
2002-07-22,1.6054433995525943,1.1261327677875763,2.280751809194444,1.6054433995525943,1.6054433995525943,0.11598119055028298,0.11598119055028298,0.11598119055028298,0.11598119055028298,0.11598119055028298,0.11598119055028298,0.0,0.0,0.0,1.7214245901028773
2002-07-29,1.6068127306641788,1.110732263257939,2.299210961629091,1.6068127306641788,1.6068127306641788,0.10632814907548434,0.10632814907548434,0.10632814907548434,0.10632814907548434,0.10632814907548434,0.10632814907548434,0.0,0.0,0.0,1.7131408797396632
2002-08-05,1.6081820617757632,1.1172024749173386,2.2432308862347194,1.6081820617757632,1.6081820617757632,0.09796511879933462,0.09796511879933462,0.09796511879933462,0.09796511879933462,0.09796511879933462,0.09796511879933462,0.0,0.0,0.0,1.7061471805750978
2002-08-12,1.611650626256861,1.1270485051509975,2.3112068745141316,1.611650626256861,1.611650626256861,0.09655249645805052,0.09655249645805052,0.09655249645805052,0.09655249645805052,0.09655249645805052,0.09655249645805052,0.0,0.0,0.0,1.7082031227149115
2002-08-19,1.6151191907379596,1.108470564824259,2.2995503737433274,1.6151191907379596,1.6151191907379596,0.10252165625300459,0.10252165625300459,0.10252165625300459,0.10252165625300459,0.10252165625300459,0.10252165625300459,0.0,0.0,0.0,1.7176408469909643
2002-08-26,1.6185877552190575,1.1082762010801412,2.2880256481618932,1.6185877552190575,1.6185877552190575,0.11061931512402805,0.11061931512402805,0.11061931512402805,0.11061931512402805,0.11061931512402805,0.11061931512402805,0.0,0.0,0.0,1.7292070703430855
2002-09-02,1.6220563197001554,1.1460232135968422,2.3430849846580717,1.6220563197001554,1.6220563197001554,0.11352906844761687,0.11352906844761687,0.11352906844761687,0.11352906844761687,0.11352906844761687,0.11352906844761687,0.0,0.0,0.0,1.7355853881477723
2002-09-09,1.6255248841812533,1.1520298064958376,2.2815404183897736,1.6255248841812533,1.6255248841812533,0.10625310810472374,0.10625310810472374,0.10625310810472374,0.10625310810472374,0.10625310810472374,0.10625310810472374,0.0,0.0,0.0,1.731777992285977
2002-09-16,1.6289934486623516,1.159519383423087,2.3042924142610377,1.6289934486623516,1.6289934486623516,0.08835450593101976,0.08835450593101976,0.08835450593101976,0.08835450593101976,0.08835450593101976,0.08835450593101976,0.0,0.0,0.0,1.7173479545933714
2002-09-23,1.6324620131434495,1.1076341844381081,2.29418109329714,1.6324620131434495,1.6324620131434495,0.06328937861802059,0.06328937861802059,0.06328937861802059,0.06328937861802059,0.06328937861802059,0.06328937861802059,0.0,0.0,0.0,1.6957513917614702
2002-09-30,1.6359305776245474,1.079663041426531,2.31148071326207,1.6359305776245474,1.6359305776245474,0.035853874048079916,0.035853874048079916,0.035853874048079916,0.035853874048079916,0.035853874048079916,0.035853874048079916,0.0,0.0,0.0,1.6717844516726272
2002-10-07,1.6393991421056453,1.0316502103714387,2.2203341635648037,1.639399142105645,1.639399142105645,0.00949829991556159,0.00949829991556159,0.00949829991556159,0.00949829991556159,0.00949829991556159,0.00949829991556159,0.0,0.0,0.0,1.6488974420212068
2002-10-14,1.6428677065867439,1.0609746331404468,2.1847361669734786,1.6428677065867439,1.6428677065867439,-0.014926500526732335,-0.014926500526732335,-0.014926500526732335,-0.014926500526732335,-0.014926500526732335,-0.014926500526732335,0.0,0.0,0.0,1.6279412060600116
2002-10-21,1.6463362710678417,1.0115958802867564,2.176228843595144,1.6463362710678417,1.6463362710678417,-0.038425808117734356,-0.038425808117734356,-0.038425808117734356,-0.038425808117734356,-0.038425808117734356,-0.038425808117734356,0.0,0.0,0.0,1.6079104629501073
2002-10-28,1.6498048355489396,0.9854328161864929,2.1855367904442993,1.6498048355489396,1.6498048355489396,-0.06205049756880729,-0.06205049756880729,-0.06205049756880729,-0.06205049756880729,-0.06205049756880729,-0.06205049756880729,0.0,0.0,0.0,1.5877543379801324
2002-11-04,1.6532734000300375,0.9337284543407018,2.12916200850501,1.6532734000300375,1.6532734000300375,-0.08581120073876643,-0.08581120073876643,-0.08581120073876643,-0.08581120073876643,-0.08581120073876643,-0.08581120073876643,0.0,0.0,0.0,1.5674621992912712
2002-11-11,1.6567419645111359,0.9584508985821512,2.170495147910673,1.6567419645111359,1.6567419645111359,-0.10923992417537977,-0.10923992417537977,-0.10923992417537977,-0.10923992417537977,-0.10923992417537977,-0.10923992417537977,0.0,0.0,0.0,1.547502040335756
