ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1993-04-19,1.009036457728807,0.5096216874835576,1.6196724401111815,1.009036457728807,1.009036457728807,0.07434552806876729,0.07434552806876729,0.07434552806876729,0.07434552806876729,0.07434552806876729,0.07434552806876729,0.0,0.0,0.0,1.0833819857975742
1993-04-26,1.0094407727597705,0.5284512751963828,1.6601768185786687,1.0094407727597705,1.0094407727597705,0.08396402611030607,0.08396402611030607,0.08396402611030607,0.08396402611030607,0.08396402611030607,0.08396402611030607,0.0,0.0,0.0,1.0934047988700766
1993-05-03,1.0098450877907343,0.6050266072923944,1.6333618984975948,1.0098450877907343,1.0098450877907343,0.09176510026071005,0.09176510026071005,0.09176510026071005,0.09176510026071005,0.09176510026071005,0.09176510026071005,0.0,0.0,0.0,1.1016101880514444
1993-05-10,1.0102494028216982,0.5168893241128056,1.67094576549885,1.0102494028216982,1.0102494028216982,0.0999278899746059,0.0999278899746059,0.0999278899746059,0.0999278899746059,0.0999278899746059,0.0999278899746059,0.0,0.0,0.0,1.110177292796304
1993-05-17,1.010653717852662,0.576415571396766,1.683589489268929,1.010653717852662,1.010653717852662,0.10771439129436823,0.10771439129436823,0.10771439129436823,0.10771439129436823,0.10771439129436823,0.10771439129436823,0.0,0.0,0.0,1.1183681091470303
1993-05-24,1.0110580328836256,0.6014588748080058,1.6985696570119677,1.0110580328836256,1.0110580328836256,0.11220175560018768,0.11220175560018768,0.11220175560018768,0.11220175560018768,0.11220175560018768,0.11220175560018768,0.0,0.0,0.0,1.1232597884838134
1993-05-31,1.0114623479145892,0.5443422186734178,1.6647299390077495,1.0114623479145892,1.0114623479145892,0.11132673421110628,0.11132673421110628,0.11132673421110628,0.11132673421110628,0.11132673421110628,0.11132673421110628,0.0,0.0,0.0,1.1227890821256956
1993-06-07,1.011866662945553,0.5492944934811754,1.6750402475705364,1.011866662945553,1.011866662945553,0.1058709695498167,0.1058709695498167,0.1058709695498167,0.1058709695498167,0.1058709695498167,0.1058709695498167,0.0,0.0,0.0,1.1177376324953698
1993-06-14,1.0122709779765167,0.5271220967943107,1.696273631362735,1.0122709779765167,1.0122709779765167,0.09859661516856773,0.09859661516856773,0.09859661516856773,0.09859661516856773,0.09859661516856773,0.09859661516856773,0.0,0.0,0.0,1.1108675931450844
1993-06-21,1.0126752930074803,0.5487445358405311,1.6283100431608382,1.0126752930074803,1.0126752930074803,0.09209391053674917,0.09209391053674917,0.09209391053674917,0.09209391053674917,0.09209391053674917,0.09209391053674917,0.0,0.0,0.0,1.1047692035442294
1993-06-28,1.013079608038444,0.5160840191931374,1.6649021348522046,1.013079608038444,1.013079608038444,0.08783181980246431,0.08783181980246431,0.08783181980246431,0.08783181980246431,0.08783181980246431,0.08783181980246431,0.0,0.0,0.0,1.1009114278409085
1993-07-05,1.0134839230694077,0.4715722633070596,1.684158480086528,1.0134839230694077,1.0134839230694077,0.0865999196940796,0.0865999196940796,0.0865999196940796,0.0865999196940796,0.0865999196940796,0.0865999196940796,0.0,0.0,0.0,1.1000838427634874
1993-07-12,1.0138882381003713,0.5286704184245755,1.6965296002449832,1.0138882381003713,1.0138882381003713,0.08847387903473147,0.08847387903473147,0.08847387903473147,0.08847387903473147,0.08847387903473147,0.08847387903473147,0.0,0.0,0.0,1.1023621171351028
