ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1994-11-28,1.255845944213491,0.6150806851758229,1.6985206778302446,1.255845944213491,1.255845944213491,-0.09827871186756855,-0.09827871186756855,-0.09827871186756855,-0.09827871186756855,-0.09827871186756855,-0.09827871186756855,0.0,0.0,0.0,1.1575672323459225
1994-12-05,1.256041471629224,0.5878560049033131,1.6903911993926746,1.256041471629224,1.256041471629224,-0.11108788659391977,-0.11108788659391977,-0.11108788659391977,-0.11108788659391977,-0.11108788659391977,-0.11108788659391977,0.0,0.0,0.0,1.1449535850353043
1994-12-12,1.2562369990449571,0.5858435410292575,1.6836289757400498,1.2562369990449571,1.2562369990449571,-0.12612631950411216,-0.12612631950411216,-0.12612631950411216,-0.12612631950411216,-0.12612631950411216,-0.12612631950411216,0.0,0.0,0.0,1.1301106795408449
1994-12-19,1.2564325264606901,0.5567998379846072,1.6567718770024444,1.2564325264606901,1.2564325264606901,-0.13611827115096,-0.13611827115096,-0.13611827115096,-0.13611827115096,-0.13611827115096,-0.13611827115096,0.0,0.0,0.0,1.12031425530973
1994-12-26,1.256628053876423,0.5550697239990946,1.6674997378116982,1.256628053876423,1.256628053876423,-0.1367339922473808,-0.1367339922473808,-0.1367339922473808,-0.1367339922473808,-0.1367339922473808,-0.1367339922473808,0.0,0.0,0.0,1.1198940616290423
1995-01-02,1.2568235812921562,0.5195959041563519,1.7000955279877672,1.2568235812921562,1.2568235812921562,-0.13069997684138293,-0.13069997684138293,-0.13069997684138293,-0.13069997684138293,-0.13069997684138293,-0.13069997684138293,0.0,0.0,0.0,1.1261236044507732
1995-01-09,1.2570191087078892,0.5632878429461321,1.6801761389699406,1.2570191087078892,1.2570191087078892,-0.12476106357680378,-0.12476106357680378,-0.12476106357680378,-0.12476106357680378,-0.12476106357680378,-0.12476106357680378,0.0,0.0,0.0,1.1322580451310855
1995-01-16,1.257214636123622,0.5974990311347929,1.6612714280146357,1.257214636123622,1.257214636123622,-0.12349019196048329,-0.12349019196048329,-0.12349019196048329,-0.12349019196048329,-0.12349019196048329,-0.12349019196048329,0.0,0.0,0.0,1.1337244441631387
1995-01-23,1.2574101635393553,0.6253414339147247,1.66435513662678,1.2574101635393553,1.2574101635393553,-0.12627311503215818,-0.12627311503215818,-0.12627311503215818,-0.12627311503215818,-0.12627311503215818,-0.12627311503215818,0.0,0.0,0.0,1.1311370485071972
1995-01-30,1.2576056909550881,0.5857524971655701,1.6776476254787314,1.2576056909550881,1.2576056909550881,-0.129172784051521,-0.129172784051521,-0.129172784051521,-0.129172784051521,-0.129172784051521,-0.129172784051521,0.0,0.0,0.0,1.128432906903567
1995-02-06,1.2578012183708212,0.552182586382038,1.6604533551567962,1.2578012183708212,1.2578012183708212,-0.12830471401003538,-0.12830471401003538,-0.12830471401003538,-0.12830471401003538,-0.12830471401003538,-0.12830471401003538,0.0,0.0,0.0,1.1294965043607859
1995-02-13,1.2579967457865544,0.5951926613810253,1.65939330851757,1.2579967457865544,1.2579967457865544,-0.12143148889734028,-0.12143148889734028,-0.12143148889734028,-0.12143148889734028,-0.12143148889734028,-0.12143148889734028,0.0,0.0,0.0,1.1365652568892142
1995-02-20,1.2581922732022872,0.611064927049584,1.7014037219939087,1.2581922732022872,1.2581922732022872,-0.10800795095005285,-0.10800795095005285,-0.10800795095005285,-0.10800795095005285,-0.10800795095005285,-0.10800795095005285,0.0,0.0,0.0,1.1501843222522343
1995-02-27,1.2583878006180202,0.6118023371096195,1.7311219785957046,1.2583878006180202,1.2583878006180202,-0.0894272143534915,-0.0894272143534915,-0.0894272143534915,-0.0894272143534915,-0.0894272143534915,-0.0894272143534915,0.0,0.0,0.0,1.1689605862645287
1995-03-06,1.2585833280337535,0.6565395197402277,1.7547064168130997,1.2585833280337535,1.2585833280337535,-0.06924961670623514,-0.06924961670623514,-0.06924961670623514,-0.06924961670623514,-0.06924961670623514,-0.06924961670623514,0.0,0.0,0.0,1.1893337113275184
1995-03-13,1.2587788554494863,0.7099846435767895,1.7184155167344546,1.2587788554494863,1.2587788554494863,-0.05163292506325895,-0.05163292506325895,-0.05163292506325895,-0.05163292506325895,-0.05163292506325895,-0.05163292506325895,0.0,0.0,0.0,1.2071459303862273
1995-03-20,1.2589743828652193,0.7109242061595853,1.7678978316696257,1.2589743828652193,1.2589743828652193,-0.038123033646369105,-0.038123033646369105,-0.038123033646369105,-0.038123033646369105,-0.038123033646369105,-0.038123033646369105,0.0,0.0,0.0,1.2208513492188502
1995-03-27,1.2591699102809524,0.662158676896711,1.787855747522911,1.2591699102809524,1.2591699102809524,-0.025958114038603108,-0.025958114038603108,-0.025958114038603108,-0.025958114038603108,-0.025958114038603108,-0.025958114038603108,0.0,0.0,0.0,1.2332117962423492
1995-04-03,1.2593654376966854,0.6911719429641264,1.8336869796397102,1.2593654376966854,1.2593654376966854,-0.010403734352001273,-0.010403734352001273,-0.010403734352001273,-0.010403734352001273,-0.010403734352001273,-0.010403734352001273,0.0,0.0,0.0,1.248961703344684
1995-04-10,1.2595609651124184,0.7302154928297179,1.8082232766324748,1.2595609651124184,1.2595609651124184,0.01072915813245547,0.01072915813245547,0.01072915813245547,0.01072915813245547,0.01072915813245547,0.01072915813245547,0.0,0.0,0.0,1.270290123244874
1995-04-17,1.2597564925281515,0.7553778631822315,1.8214528889331232,1.2597564925281515,1.2597564925281515,0.03506673633462629,0.03506673633462629,0.03506673633462629,0.03506673633462629,0.03506673633462629,0.03506673633462629,0.0,0.0,0.0,1.2948232288627777
1995-04-24,1.2599520199438845,0.7938772563371933,1.8970527420156338,1.2599520199438845,1.2599520199438845,0.05823137384250663,0.05823137384250663,0.05823137384250663,0.05823137384250663,0.05823137384250663,0.05823137384250663,0.0,0.0,0.0,1.3181833937863912
1995-05-01,1.2601475473596173,0.7469735838981602,1.929698178538855,1.2601475473596173,1.2601475473596173,0.07785844991594232,0.07785844991594232,0.07785844991594232,0.07785844991594232,0.07785844991594232,0.07785844991594232,0.0,0.0,0.0,1.3380059972755596
1995-05-08,1.2603430747753506,0.8028896889801692,1.927598557825181,1.2603430747753506,1.2603430747753506,0.09449942094505298,0.09449942094505298,0.09449942094505298,0.09449942094505298,0.09449942094505298,0.09449942094505298,0.0,0.0,0.0,1.3548424957204035
1995-05-15,1.2605386021910836,0.8443166023685758,1.9425596523373154,1.2605386021910836,1.2605386021910836,0.1089056976155074,0.1089056976155074,0.1089056976155074,0.1089056976155074,0.1089056976155074,0.1089056976155074,0.0,0.0,0.0,1.369444299806591
1995-05-22,1.2607341296068164,0.8243770901612942,1.9020270005116295,1.2607341296068164,1.2607341296068164,0.11963182892208435,0.11963182892208435,0.11963182892208435,0.11963182892208435,0.11963182892208435,0.11963182892208435,0.0,0.0,0.0,1.3803659585289008
1995-05-29,1.2609296570225497,0.8404840344878639,1.9291775964655933,1.2609296570225497,1.2609296570225497,0.12418223326507616,0.12418223326507616,0.12418223326507616,0.12418223326507616,0.12418223326507616,0.12418223326507616,0.0,0.0,0.0,1.3851118902876258
1995-06-05,1.2611251844382825,0.8360160950892644,1.9607877869247847,1.2611251844382825,1.2611251844382825,0.12217358331155123,0.12217358331155123,0.12217358331155123,0.12217358331155123,0.12217358331155123,0.12217358331155123,0.0,0.0,0.0,1.3832987677498336
1995-06-12,1.2613207118540155,0.8456395223757996,1.919263481535907,1.2613207118540155,1.2613207118540155,0.11641426853766614,0.11641426853766614,0.11641426853766614,0.11641426853766614,0.11641426853766614,0.11641426853766614,0.0,0.0,0.0,1.3777349803916816
1995-06-19,1.2615162392697488,0.807089624650095,1.91756685621452,1.2615162392697488,1.2615162392697488,0.11060481974038827,0.11060481974038827,0.11060481974038827,0.11060481974038827,0.11060481974038827,0.11060481974038827,0.0,0.0,0.0,1.3721210590101371
1995-06-26,1.2617117666854816,0.8155756585177523,1.8919794926379825,1.2617117666854816,1.2617117666854816,0.10664055604782867,0.10664055604782867,0.10664055604782867,0.10664055604782867,0.10664055604782867,0.10664055604782867,0.0,0.0,0.0,1.3683523227333103
1995-07-03,1.2619072941012146,0.8158817954837116,1.919785917705687,1.2619072941012146,1.2619072941012146,0.10457020867874392,0.10457020867874392,0.10457020867874392,0.10457020867874392,0.10457020867874392,0.10457020867874392,0.0,0.0,0.0,1.3664775027799585
1995-07-10,1.2621028215169479,0.8191894213296723,1.955179086191042,1.2621028215169479,1.2621028215169479,0.10428568995121121,0.10428568995121121,0.10428568995121121,0.10428568995121121,0.10428568995121121,0.10428568995121121,0.0,0.0,0.0,1.366388511468159
1995-07-17,1.2622983489326807,0.8343710820827306,1.928390366926989,1.2622983489326807,1.2622983489326807,0.10570850162149567,0.10570850162149567,0.10570850162149567,0.10570850162149567,0.10570850162149567,0.10570850162149567,0.0,0.0,0.0,1.3680068505541763
1995-07-24,1.2624938763484137,0.776536594676942,1.8845407815069115,1.2624938763484137,1.2624938763484137,0.10698201523262062,0.10698201523262062,0.10698201523262062,0.10698201523262062,0.10698201523262062,0.10698201523262062,0.0,0.0,0.0,1.3694758915810343
1995-07-31,1.2626894037641467,0.864977949147895,1.8962928262386574,1.2626894037641467,1.2626894037641467,0.10410303447641196,0.10410303447641196,0.10410303447641196,0.10410303447641196,0.10410303447641196,0.10410303447641196,0.0,0.0,0.0,1.3667924382405587
1995-08-07,1.2628849311798798,0.8332001033531558,1.9077537976068901,1.2628849311798798,1.2628849311798798,0.09443652595240586,0.09443652595240586,0.09443652595240586,0.09443652595240586,0.09443652595240586,0.09443652595240586,0.0,0.0,0.0,1.3573214571322856
1995-08-14,1.2630804585956128,0.8049287490474611,1.8679394956096496,1.2630804585956128,1.2630804585956128,0.08100582658347512,0.08100582658347512,0.08100582658347512,0.08100582658347512,0.08100582658347512,0.08100582658347512,0.0,0.0,0.0,1.344086285179088
1995-08-21,1.2632759860113458,0.8151083495330536,1.8826302940080353,1.2632759860113458,1.2632759860113458,0.07162544882142716,0.07162544882142716,0.07162544882142716,0.07162544882142716,0.07162544882142716,0.07162544882142716,0.0,0.0,0.0,1.334901434832773
1995-08-28,1.2634715134270789,0.8264835376875245,1.8556579426279405,1.2634715134270789,1.2634715134270789,0.07180628436586155,0.07180628436586155,0.07180628436586155,0.07180628436586155,0.07180628436586155,0.07180628436586155,0.0,0.0,0.0,1.3352777977929404
1995-09-04,1.2636670408428117,0.7732242805999191,1.8851335487514218,1.2636670408428117,1.2636670408428117,0.07815783450611288,0.07815783450611288,0.07815783450611288,0.07815783450611288,0.07815783450611288,0.07815783450611288,0.0,0.0,0.0,1.3418248753489246
1995-09-11,1.263862568258545,0.8234703713800112,1.8942105104930498,1.263862568258545,1.263862568258545,0.08005048977982858,0.08005048977982858,0.08005048977982858,0.08005048977982858,0.08005048977982858,0.08005048977982858,0.0,0.0,0.0,1.3439130580383736
1995-09-18,1.264058095674278,0.7848324083706902,1.9167145761460966,1.264058095674278,1.264058095674278,0.06900236351412654,0.06900236351412654,0.06900236351412654,0.06900236351412654,0.06900236351412654,0.06900236351412654,0.0,0.0,0.0,1.3330604591884045
1995-09-25,1.2642536230900108,0.7908155888859504,1.854922287191387,1.2642536230900108,1.2642536230900108,0.04645086493226233,0.04645086493226233,0.04645086493226233,0.04645086493226233,0.04645086493226233,0.04645086493226233,0.0,0.0,0.0,1.3107044880222731
1995-10-02,1.264449150505744,0.696827784480626,1.8373698526600757,1.264449150505744,1.264449150505744,0.021718896374407732,0.021718896374407732,0.021718896374407732,0.021718896374407732,0.021718896374407732,0.021718896374407732,0.0,0.0,0.0,1.2861680468801517
