ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2005-08-29,2.402578121693573,1.880361175798018,3.0805627058126714,2.402578121693573,2.402578121693573,0.08591111073022722,0.08591111073022722,0.08591111073022722,0.08591111073022722,0.08591111073022722,0.08591111073022722,0.0,0.0,0.0,2.4884892324238
2005-09-05,2.4083292160482315,1.9327923489779477,3.1004626029506124,2.4083292160482315,2.4083292160482315,0.09413111280867972,0.09413111280867972,0.09413111280867972,0.09413111280867972,0.09413111280867972,0.09413111280867972,0.0,0.0,0.0,2.502460328856911
2005-09-12,2.414080310402889,1.9015098207579464,3.127836823154656,2.414080310402889,2.414080310402889,0.09301266647423646,0.09301266647423646,0.09301266647423646,0.09301266647423646,0.09301266647423646,0.09301266647423646,0.0,0.0,0.0,2.5070929768771255
2005-09-19,2.4198314047575473,1.8618149294186248,3.0754106535474497,2.4198314047575473,2.4198314047575473,0.07480012190345224,0.07480012190345224,0.07480012190345224,0.07480012190345224,0.07480012190345224,0.07480012190345224,0.0,0.0,0.0,2.4946315266609997
2005-09-26,2.4255824991122057,1.8393914756798695,3.0622373605653506,2.4255824991122057,2.4255824991122057,0.04572121378480559,0.04572121378480559,0.04572121378480559,0.04572121378480559,0.04572121378480559,0.04572121378480559,0.0,0.0,0.0,2.4713037128970115
2005-10-03,2.431333593466863,1.8340665796380864,3.075448195484365,2.431333593466863,2.431333593466863,0.018618745164359348,0.018618745164359348,0.018618745164359348,0.018618745164359348,0.018618745164359348,0.018618745164359348,0.0,0.0,0.0,2.4499523386312223
2005-10-10,2.4370846878215215,1.8062563630664934,3.044253465584367,2.4370846878215215,2.4370846878215215,-0.0001126185172605926,-0.0001126185172605926,-0.0001126185172605926,-0.0001126185172605926,-0.0001126185172605926,-0.0001126185172605926,0.0,0.0,0.0,2.436972069304261
2005-10-17,2.44283578217618,1.860971982806215,3.0086709890335515,2.44283578217618,2.44283578217618,-0.01500283965604043,-0.01500283965604043,-0.01500283965604043,-0.01500283965604043,-0.01500283965604043,-0.01500283965604043,0.0,0.0,0.0,2.4278329425201397
2005-10-24,2.448586876530838,1.8163114055123293,2.9741773599629875,2.448586876530838,2.448586876530838,-0.03359456350967617,-0.03359456350967617,-0.03359456350967617,-0.03359456350967617,-0.03359456350967617,-0.03359456350967617,0.0,0.0,0.0,2.4149923130211617
2005-10-31,2.454337970885496,1.8185439048152237,3.0128672217359167,2.454337970885496,2.454337970885496,-0.05650497648749256,-0.05650497648749256,-0.05650497648749256,-0.05650497648749256,-0.05650497648749256,-0.05650497648749256,0.0,0.0,0.0,2.3978329943980037
2005-11-07,2.4600890652401546,1.740478057859506,2.9896411738171507,2.4600890652401546,2.4600890652401546,-0.07717486074665189,-0.07717486074665189,-0.07717486074665189,-0.07717486074665189,-0.07717486074665189,-0.07717486074665189,0.0,0.0,0.0,2.3829142044935026
2005-11-14,2.465840159634794,1.7591950543135098,3.0005119954388855,2.465840159634794,2.465840159634794,-0.09068409225383285,-0.09068409225383285,-0.09068409225383285,-0.09068409225383285,-0.09068409225383285,-0.09068409225383285,0.0,0.0,0.0,2.375156067380961
2005-11-21,2.471591254029433,1.7559145728855527,2.973893584409934,2.471591254029433,2.471591254029433,-0.10023821250673479,-0.10023821250673479,-0.10023821250673479,-0.10023821250673479,-0.10023821250673479,-0.10023821250673479,0.0,0.0,0.0,2.371353041522698
2005-11-28,2.4773423484240715,1.7514847052863636,2.9491005213197847,2.4773423484240715,2.4773423484240715,-0.11335898535031012,-0.11335898535031012,-0.11335898535031012,-0.11335898535031012,-0.11335898535031012,-0.11335898535031012,0.0,0.0,0.0,2.3639833630737614
2005-12-05,2.483093442818711,1.7176718913932376,2.934754627617368,2.483093442818711,2.483093442818711,-0.1325846140832561,-0.1325846140832561,-0.1325846140832561,-0.1325846140832561,-0.1325846140832561,-0.1325846140832561,0.0,0.0,0.0,2.3505088287354545
2005-12-12,2.48884453721335,1.761584676625151,2.918006836502305,2.48884453721335,2.48884453721335,-0.15189856379023173,-0.15189856379023173,-0.15189856379023173,-0.15189856379023173,-0.15189856379023173,-0.15189856379023173,0.0,0.0,0.0,2.336945973423118
2005-12-19,2.4945956316079894,1.711465957010857,2.969156598738291,2.4945956316079894,2.4945956316079894,-0.16291234221498252,-0.16291234221498252,-0.16291234221498252,-0.16291234221498252,-0.16291234221498252,-0.16291234221498252,0.0,0.0,0.0,2.331683289393007
2005-12-26,2.5003467260026286,1.7484345137754265,3.017020478444253,2.5003467260026286,2.5003467260026286,-0.16337442828665819,-0.16337442828665819,-0.16337442828665819,-0.16337442828665819,-0.16337442828665819,-0.16337442828665819,0.0,0.0,0.0,2.3369722977159704
2006-01-02,2.506097820397268,1.734411325816016,2.9774547603637727,2.506097820397268,2.506097820397268,-0.15858563124170202,-0.15858563124170202,-0.15858563124170202,-0.15858563124170202,-0.15858563124170202,-0.15858563124170202,0.0,0.0,0.0,2.347512189155566
2006-01-09,2.5118489147919063,1.7298634652179647,2.9415549559235554,2.5118489147919063,2.5118489147919063,-0.15521622872340077,-0.15521622872340077,-0.15521622872340077,-0.15521622872340077,-0.15521622872340077,-0.15521622872340077,0.0,0.0,0.0,2.3566326860685054
2006-01-16,2.5176000091865456,1.7140253733544024,2.9775411694786027,2.5176000091865456,2.5176000091865456,-0.15532260065920891,-0.15532260065920891,-0.15532260065920891,-0.15532260065920891,-0.15532260065920891,-0.15532260065920891,0.0,0.0,0.0,2.3622774085273366
2006-01-23,2.5233511035811853,1.7733524063686175,2.9435529281537782,2.5233511035811853,2.5233511035811853,-0.15653272499054868,-0.15653272499054868,-0.15653272499054868,-0.15653272499054868,-0.15653272499054868,-0.15653272499054868,0.0,0.0,0.0,2.3668183785906365
2006-01-30,2.5291021979758246,1.7519334311494807,3.037582427447718,2.5291021979758246,2.5291021979758246,-0.1561111977880176,-0.1561111977880176,-0.1561111977880176,-0.1561111977880176,-0.1561111977880176,-0.1561111977880176,0.0,0.0,0.0,2.372991000187807
2006-02-06,2.534853292370464,1.8133850082296792,2.995656147318027,2.534853292370464,2.534853292370464,-0.15287324514897918,-0.15287324514897918,-0.15287324514897918,-0.15287324514897918,-0.15287324514897918,-0.15287324514897918,0.0,0.0,0.0,2.3819800472214845
2006-02-13,2.5406043867651023,1.784050495236843,3.0156664721017576,2.5406043867651023,2.5406043867651023,-0.1455360089370309,-0.1455360089370309,-0.1455360089370309,-0.1455360089370309,-0.1455360089370309,-0.1455360089370309,0.0,0.0,0.0,2.3950683778280712
2006-02-20,2.5463554811597415,1.8253003981229456,2.995311086873893,2.5463554811597415,2.5463554811597415,-0.13172795231021447,-0.13172795231021447,-0.13172795231021447,-0.13172795231021447,-0.13172795231021447,-0.13172795231021447,0.0,0.0,0.0,2.414627528849527
2006-02-27,2.552106575554381,1.8458982378861293,3.028127790243396,2.552106575554381,2.552106575554381,-0.11058597641087045,-0.11058597641087045,-0.11058597641087045,-0.11058597641087045,-0.11058597641087045,-0.11058597641087045,0.0,0.0,0.0,2.4415205991435105
2006-03-06,2.55785766994902,1.8733257672370582,3.0621383326578364,2.55785766994902,2.55785766994902,-0.0857756052586631,-0.0857756052586631,-0.0857756052586631,-0.0857756052586631,-0.0857756052586631,-0.0857756052586631,0.0,0.0,0.0,2.472082064690357
2006-03-13,2.5636087643436594,1.8984050973491315,3.1068418822597645,2.5636087643436594,2.5636087643436594,-0.0638083502105688,-0.0638083502105688,-0.0638083502105688,-0.0638083502105688,-0.0638083502105688,-0.0638083502105688,0.0,0.0,0.0,2.4998004141330905
2006-03-20,2.5693598587382986,1.9209809888867093,3.1428499055786254,2.5693598587382986,2.5693598587382986,-0.048081179541571546,-0.048081179541571546,-0.048081179541571546,-0.048081179541571546,-0.048081179541571546,-0.048081179541571546,0.0,0.0,0.0,2.521278679196727
2006-03-27,2.575110953132937,1.957516689751723,3.1453454308546855,2.575110953132937,2.575110953132937,-0.03511224800141203,-0.03511224800141203,-0.03511224800141203,-0.03511224800141203,-0.03511224800141203,-0.03511224800141203,0.0,0.0,0.0,2.539998705131525
2006-04-03,2.5808620475275763,2.0062282746485747,3.171355821918085,2.5808620475275763,2.5808620475275763,-0.017742570335722203,-0.017742570335722203,-0.017742570335722203,-0.017742570335722203,-0.017742570335722203,-0.017742570335722203,0.0,0.0,0.0,2.563119477191854
2006-04-10,2.5866131419222156,2.009050155638297,3.15560664643837,2.5866131419222156,2.5866131419222156,0.007831482084856059,0.007831482084856059,0.007831482084856059,0.007831482084856059,0.007831482084856059,0.007831482084856059,0.0,0.0,0.0,2.5944446240070715
2006-04-17,2.5923642363168553,2.012242723982727,3.2374863727322416,2.5923642363168553,2.5923642363168553,0.03875338348956581,0.03875338348956581,0.03875338348956581,0.03875338348956581,0.03875338348956581,0.03875338348956581,0.0,0.0,0.0,2.631117619806421
2006-04-24,2.5981153307114946,2.0852814820892354,3.2453107120122295,2.5981153307114946,2.5981153307114946,0.06895519384030528,0.06895519384030528,0.06895519384030528,0.06895519384030528,0.06895519384030528,0.06895519384030528,0.0,0.0,0.0,2.6670705245518
2006-05-01,2.603866425106133,2.11280565407639,3.3195835357330434,2.603866425106133,2.603866425106133,0.09461979063713657,0.09461979063713657,0.09461979063713657,0.09461979063713657,0.09461979063713657,0.09461979063713657,0.0,0.0,0.0,2.6984862157432694
2006-05-08,2.6096175195007723,2.1278387177205906,3.360611374163657,2.6096175195007723,2.6096175195007723,0.11545192190771697,0.11545192190771697,0.11545192190771697,0.11545192190771697,0.11545192190771697,0.11545192190771697,0.0,0.0,0.0,2.7250694414084893
2006-05-15,2.6153686138954115,2.154287517645312,3.3558888985708277,2.6153686138954115,2.6153686138954115,0.13162483482490034,0.13162483482490034,0.13162483482490034,0.13162483482490034,0.13162483482490034,0.13162483482490034,0.0,0.0,0.0,2.746993448720312
2006-05-22,2.621119708290051,2.1854878075998783,3.30773369248437,2.621119708290051,2.621119708290051,0.14162619758825445,0.14162619758825445,0.14162619758825445,0.14162619758825445,0.14162619758825445,0.14162619758825445,0.0,0.0,0.0,2.7627459058783055
2006-05-29,2.62687080268469,2.155115109655866,3.4163361997116533,2.62687080268469,2.62687080268469,0.14413834065411513,0.14413834065411513,0.14413834065411513,0.14413834065411513,0.14413834065411513,0.14413834065411513,0.0,0.0,0.0,2.771009143338805
