,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
355,1992-10-26,19.2323013803985,-4.7823073971049315,42.711096777762,19.2323013803985,19.2323013803985,0.00708249190538489,0.00708249190538489,0.00708249190538489,0.00708249190538489,0.00708249190538489,0.00708249190538489,0.0,0.0,0.0,19.239383872303886
356,1992-11-02,19.235623368015105,-6.74547654998145,42.71463123576415,19.235623368015105,19.235623368015105,-0.44110072496543884,-0.44110072496543884,-0.44110072496543884,-0.44110072496543884,-0.44110072496543884,-0.44110072496543884,0.0,0.0,0.0,18.794522643049667
357,1992-11-09,19.23894535563171,-5.3965669909798315,42.85221929269478,19.23894535563171,19.23894535563171,-0.8143293215703789,-0.8143293215703789,-0.8143293215703789,-0.8143293215703789,-0.8143293215703789,-0.8143293215703789,0.0,0.0,0.0,18.42461603406133
358,1992-11-16,19.24226734047546,-3.8689219285886587,41.82167726764766,19.24226734047546,19.24226734047546,-1.0549834900536295,-1.0549834900536295,-1.0549834900536295,-1.0549834900536295,-1.0549834900536295,-1.0549834900536295,0.0,0.0,0.0,18.18728385042183
359,1992-11-23,19.245589325319205,-5.410686695302721,41.99371590053784,19.245589325319205,19.245589325319205,-1.2707060640328014,-1.2707060640328014,-1.2707060640328014,-1.2707060640328014,-1.2707060640328014,-1.2707060640328014,0.0,0.0,0.0,17.974883261286404
360,1992-11-30,19.248911310162956,-7.875904620117938,42.16823847058078,19.248911310162956,19.248911310162956,-1.6119648879456459,-1.6119648879456459,-1.6119648879456459,-1.6119648879456459,-1.6119648879456459,-1.6119648879456459,0.0,0.0,0.0,17.63694642221731
361,1992-12-07,19.252233295006704,-7.206791102095328,40.20844804559563,19.252233295006704,19.252233295006704,-2.0777762734656577,-2.0777762734656577,-2.0777762734656577,-2.0777762734656577,-2.0777762734656577,-2.0777762734656577,0.0,0.0,0.0,17.174457021541045
362,1992-12-14,19.255555279850448,-6.663733777525861,39.27728203354161,19.255555279850448,19.255555279850448,-2.466473321111342,-2.466473321111342,-2.466473321111342,-2.466473321111342,-2.466473321111342,-2.466473321111342,0.0,0.0,0.0,16.789081958739107
363,1992-12-21,19.2588772646942,-7.220463679619233,40.27049291040308,19.2588772646942,19.2588772646942,-2.5396485573979897,-2.5396485573979897,-2.5396485573979897,-2.5396485573979897,-2.5396485573979897,-2.5396485573979897,0.0,0.0,0.0,16.71922870729621
364,1992-12-28,19.262199249537947,-6.905513366275439,39.20645582026172,19.262199249537947,19.262199249537947,-2.243170959284701,-2.243170959284701,-2.243170959284701,-2.243170959284701,-2.243170959284701,-2.243170959284701,0.0,0.0,0.0,17.019028290253246
365,1993-01-04,19.265521234381698,-7.3632641902651335,41.89889109367446,19.265521234381698,19.265521234381698,-1.7735656808842983,-1.7735656808842983,-1.7735656808842983,-1.7735656808842983,-1.7735656808842983,-1.7735656808842983,0.0,0.0,0.0,17.491955553497398
366,1993-01-11,19.26884321922544,-6.814109062435067,41.85598214092493,19.26884321922544,19.26884321922544,-1.4350619817044643,-1.4350619817044643,-1.4350619817044643,-1.4350619817044643,-1.4350619817044643,-1.4350619817044643,0.0,0.0,0.0,17.833781237520977
367,1993-01-18,19.272165204069193,-6.57857072336996,41.76938851603734,19.272165204069193,19.272165204069193,-1.4211092953692204,-1.4211092953692204,-1.4211092953692204,-1.4211092953692204,-1.4211092953692204,-1.4211092953692204,0.0,0.0,0.0,17.851055908699973
368,1993-01-25,19.27548718891294,-5.7624255166379905,39.77252775925725,19.27548718891294,19.27548718891294,-1.693036449236947,-1.693036449236947,-1.693036449236947,-1.693036449236947,-1.693036449236947,-1.693036449236947,0.0,0.0,0.0,17.582450739675995
369,1993-02-01,19.27880917375669,-5.80872726139992,41.23593511472202,19.27880917375669,19.27880917375669,-2.0216019443912443,-2.0216019443912443,-2.0216019443912443,-2.0216019443912443,-2.0216019443912443,-2.0216019443912443,0.0,0.0,0.0,17.25720722936545
370,1993-02-08,19.282131158600436,-6.247576228571693,42.11364136698978,19.282131158600436,19.282131158600436,-2.1385565072510957,-2.1385565072510957,-2.1385565072510957,-2.1385565072510957,-2.1385565072510957,-2.1385565072510957,0.0,0.0,0.0,17.14357465134934
371,1993-02-15,19.285453143444187,-6.903342454439354,39.55487651724736,19.285453143444187,19.285453143444187,-1.9020131528008377,-1.9020131528008377,-1.9020131528008377,-1.9020131528008377,-1.9020131528008377,-1.9020131528008377,0.0,0.0,0.0,17.38343999064335
372,1993-02-22,19.288775128287934,-6.802675908928229,41.944275138337964,19.288775128287934,19.288775128287934,-1.3895007227681913,-1.3895007227681913,-1.3895007227681913,-1.3895007227681913,-1.3895007227681913,-1.3895007227681913,0.0,0.0,0.0,17.899274405519744
373,1993-03-01,19.292097113131685,-4.435148843005456,42.00656098660225,19.292097113131685,19.292097113131685,-0.8585774043513907,-0.8585774043513907,-0.8585774043513907,-0.8585774043513907,-0.8585774043513907,-0.8585774043513907,0.0,0.0,0.0,18.433519708780295
374,1993-03-08,19.29541909797543,-4.964358674939295,40.74958478907257,19.29541909797543,19.29541909797543,-0.5749662495369866,-0.5749662495369866,-0.5749662495369866,-0.5749662495369866,-0.5749662495369866,-0.5749662495369866,0.0,0.0,0.0,18.72045284843844
375,1993-03-15,19.298741082819177,-4.7228565532968565,41.76886194789811,19.298741082819177,19.298741082819177,-0.6112960396571805,-0.6112960396571805,-0.6112960396571805,-0.6112960396571805,-0.6112960396571805,-0.6112960396571805,0.0,0.0,0.0,18.687445043161997
376,1993-03-22,19.302063067662928,-3.411391322682255,45.21697335833597,19.302063067662928,19.302063067662928,-0.7825378767115317,-0.7825378767115317,-0.7825378767115317,-0.7825378767115317,-0.7825378767115317,-0.7825378767115317,0.0,0.0,0.0,18.519525190951395
377,1993-03-29,19.305385052506676,-5.530894105048716,41.20511391362657,19.305385052506676,19.305385052506676,-0.7994731703476844,-0.7994731703476844,-0.7994731703476844,-0.7994731703476844,-0.7994731703476844,-0.7994731703476844,0.0,0.0,0.0,18.50591188215899
378,1993-04-05,19.308707037350423,-3.2113920478046243,41.28015108251001,19.308707037350423,19.308707037350423,-0.5214432027784782,-0.5214432027784782,-0.5214432027784782,-0.5214432027784782,-0.5214432027784782,-0.5214432027784782,0.0,0.0,0.0,18.787263834571945
379,1993-04-12,19.31202902219417,-5.832683933451797,42.38987806027613,19.31202902219417,19.31202902219417,-0.07158908022379745,-0.07158908022379745,-0.07158908022379745,-0.07158908022379745,-0.07158908022379745,-0.07158908022379745,0.0,0.0,0.0,19.240439941970372
380,1993-04-19,19.315351007037922,-4.476990439027212,42.704222819744224,19.315351007037922,19.315351007037922,0.3023917463482173,0.3023917463482173,0.3023917463482173,0.3023917463482173,0.3023917463482173,0.3023917463482173,0.0,0.0,0.0,19.61774275338614
381,1993-04-26,19.31867299188167,-4.18928905087075,45.711904315684905,19.31867299188167,19.31867299188167,0.47872358658474,0.47872358658474,0.47872358658474,0.47872358658474,0.47872358658474,0.47872358658474,0.0,0.0,0.0,19.797396578466408
382,1993-05-03,19.321994976725417,-3.468980094019261,44.07737651952018,19.321994976725417,19.321994976725417,0.5595127871478572,0.5595127871478572,0.5595127871478572,0.5595127871478572,0.5595127871478572,0.5595127871478572,0.0,0.0,0.0,19.881507763873273
383,1993-05-10,19.325316961569165,-3.6820974329185234,44.51779582065095,19.325316961569165,19.325316961569165,0.7198065216647517,0.7198065216647517,0.7198065216647517,0.7198065216647517,0.7198065216647517,0.7198065216647517,0.0,0.0,0.0,20.045123483233915
384,1993-05-17,19.328638946412916,-0.9074134916165774,44.68898479915108,19.328638946412916,19.328638946412916,0.9895082484971438,0.9895082484971438,0.9895082484971438,0.9895082484971438,0.9895082484971438,0.9895082484971438,0.0,0.0,0.0,20.31814719491006
385,1993-05-24,19.331960931256663,-2.884056033970567,46.05302665471493,19.331960931256663,19.331960931256663,1.2218822806764362,1.2218822806764362,1.2218822806764362,1.2218822806764362,1.2218822806764362,1.2218822806764362,0.0,0.0,0.0,20.5538432119331
386,1993-05-31,19.335282916100407,-3.5477728618537743,43.823723292592355,19.335282916100407,19.335282916100407,1.28113052647005,1.28113052647005,1.28113052647005,1.28113052647005,1.28113052647005,1.28113052647005,0.0,0.0,0.0,20.616413442570458
387,1993-06-07,19.33860490094416,-2.123886756880425,44.1887078710114,19.33860490094416,19.33860490094416,1.223085462516662,1.223085462516662,1.223085462516662,1.223085462516662,1.223085462516662,1.223085462516662,0.0,0.0,0.0,20.56169036346082
388,1993-06-14,19.341926885787906,-5.1782968619247605,44.786832867457626,19.341926885787906,19.341926885787906,1.251170592556366,1.251170592556366,1.251170592556366,1.251170592556366,1.251170592556366,1.251170592556366,0.0,0.0,0.0,20.593097478344273
389,1993-06-21,19.345248870631657,-2.448574462908604,44.190740607674,19.345248870631657,19.345248870631657,1.4947462886212985,1.4947462886212985,1.4947462886212985,1.4947462886212985,1.4947462886212985,1.4947462886212985,0.0,0.0,0.0,20.839995159252958
390,1993-06-28,19.3485708554754,-1.485028445444007,44.25149099807965,19.3485708554754,19.3485708554754,1.864709383590665,1.864709383590665,1.864709383590665,1.864709383590665,1.864709383590665,1.864709383590665,0.0,0.0,0.0,21.213280239066066
391,1993-07-05,19.351892840319152,-2.4425916803775216,44.603489688785544,19.351892840319152,19.351892840319152,2.1477779211507295,2.1477779211507295,2.1477779211507295,2.1477779211507295,2.1477779211507295,2.1477779211507295,0.0,0.0,0.0,21.499670761469883
392,1993-07-12,19.3552148251629,-2.6332759753927966,46.1037628960066,19.3552148251629,19.3552148251629,2.222651885882624,2.222651885882624,2.222651885882624,2.222651885882624,2.222651885882624,2.222651885882624,0.0,0.0,0.0,21.577866711045523
393,1993-07-19,19.358536810006647,-2.0829575035005767,46.66899769881063,19.358536810006647,19.358536810006647,2.1504862496029626,2.1504862496029626,2.1504862496029626,2.1504862496029626,2.1504862496029626,2.1504862496029626,0.0,0.0,0.0,21.50902305960961
394,1993-07-26,19.361858794850395,-2.8809101937104344,44.40176707173266,19.361858794850395,19.361858794850395,2.0557001919109337,2.0557001919109337,2.0557001919109337,2.0557001919109337,2.0557001919109337,2.0557001919109337,0.0,0.0,0.0,21.41755898676133
395,1993-08-02,19.365180779694146,-3.457794986159461,43.548723668265005,19.365180779694146,19.365180779694146,1.962800549079306,1.962800549079306,1.962800549079306,1.962800549079306,1.962800549079306,1.962800549079306,0.0,0.0,0.0,21.32798132877345
396,1993-08-09,19.368502764537894,-3.2095352660745267,46.32921050798355,19.368502764537894,19.368502764537894,1.7896711375931669,1.7896711375931669,1.7896711375931669,1.7896711375931669,1.7896711375931669,1.7896711375931669,0.0,0.0,0.0,21.15817390213106
397,1993-08-16,19.37182474938164,-2.810616373180553,45.316129547838415,19.37182474938164,19.37182474938164,1.4896928657785058,1.4896928657785058,1.4896928657785058,1.4896928657785058,1.4896928657785058,1.4896928657785058,0.0,0.0,0.0,20.861517615160146
398,1993-08-23,19.37514673422539,-3.408510159805141,43.484721792127765,19.37514673422539,19.37514673422539,1.150725487131834,1.150725487131834,1.150725487131834,1.150725487131834,1.150725487131834,1.150725487131834,0.0,0.0,0.0,20.525872221357222
399,1993-08-30,19.37846871906914,-2.4356078126558818,42.61583180472652,19.37846871906914,19.37846871906914,0.9220712812001699,0.9220712812001699,0.9220712812001699,0.9220712812001699,0.9220712812001699,0.9220712812001699,0.0,0.0,0.0,20.30054000026931
400,1993-09-06,19.381790703912888,-3.1969691072965114,42.60867803355847,19.381790703912888,19.381790703912888,0.8603590079842429,0.8603590079842429,0.8603590079842429,0.8603590079842429,0.8603590079842429,0.8603590079842429,0.0,0.0,0.0,20.24214971189713
401,1993-09-13,19.38511268875663,-4.672894087003919,42.37769853555766,19.38511268875663,19.38511268875663,0.8824130930288067,0.8824130930288067,0.8824130930288067,0.8824130930288067,0.8824130930288067,0.8824130930288067,0.0,0.0,0.0,20.267525781785437
402,1993-09-20,19.388434673600383,-4.771779207524352,46.3188713267161,19.388434673600383,19.388434673600383,0.8729947590154133,0.8729947590154133,0.8729947590154133,0.8729947590154133,0.8729947590154133,0.8729947590154133,0.0,0.0,0.0,20.261429432615795
403,1993-09-27,19.39175665844413,-3.143956431242989,45.08701464880781,19.39175665844413,19.39175665844413,0.8035652351708248,0.8035652351708248,0.8035652351708248,0.8035652351708248,0.8035652351708248,0.8035652351708248,0.0,0.0,0.0,20.195321893614956
404,1993-10-04,19.39507864328788,-5.6824330203460365,45.69107066776179,19.39507864328788,19.39507864328788,0.7173537740913668,0.7173537740913668,0.7173537740913668,0.7173537740913668,0.7173537740913668,0.7173537740913668,0.0,0.0,0.0,20.11243241737925
405,1993-10-11,19.398400628131625,-1.3325951470966826,43.95808872682207,19.398400628131625,19.398400628131625,0.6185725634945592,0.6185725634945592,0.6185725634945592,0.6185725634945592,0.6185725634945592,0.6185725634945592,0.0,0.0,0.0,20.016973191626185
406,1993-10-18,19.401722612975377,-3.5152152573008473,44.136547245400244,19.401722612975377,19.401722612975377,0.4292044212687913,0.4292044212687913,0.4292044212687913,0.4292044212687913,0.4292044212687913,0.4292044212687913,0.0,0.0,0.0,19.83092703424417
407,1993-10-25,19.405044597819124,-3.173297631812323,43.28191971245681,19.405044597819124,19.405044597819124,0.08318508002874082,0.08318508002874082,0.08318508002874082,0.08318508002874082,0.08318508002874082,0.08318508002874082,0.0,0.0,0.0,19.488229677847865
408,1993-11-01,19.408366582662875,-4.140469688330982,42.59361926619597,19.408366582662875,19.408366582662875,-0.36249804956308157,-0.36249804956308157,-0.36249804956308157,-0.36249804956308157,-0.36249804956308157,-0.36249804956308157,0.0,0.0,0.0,19.045868533099792
409,1993-11-08,19.41168856750662,-6.781578751553084,44.485920215246296,19.41168856750662,19.41168856750662,-0.7580276245710929,-0.7580276245710929,-0.7580276245710929,-0.7580276245710929,-0.7580276245710929,-0.7580276245710929,0.0,0.0,0.0,18.653660942935527
410,1993-11-15,19.41501055235037,-7.088779146841535,43.25501784165175,19.41501055235037,19.41501055235037,-1.0186674241374878,-1.0186674241374878,-1.0186674241374878,-1.0186674241374878,-1.0186674241374878,-1.0186674241374878,0.0,0.0,0.0,18.396343128212884
411,1993-11-22,19.418332537194118,-6.724021660643406,42.40925043446019,19.418332537194118,19.418332537194118,-1.226283246831961,-1.226283246831961,-1.226283246831961,-1.226283246831961,-1.226283246831961,-1.226283246831961,0.0,0.0,0.0,18.192049290362156
412,1993-11-29,19.42165452203787,-7.424207349230887,41.307619594197824,19.42165452203787,19.42165452203787,-1.5388735629501482,-1.5388735629501482,-1.5388735629501482,-1.5388735629501482,-1.5388735629501482,-1.5388735629501482,0.0,0.0,0.0,17.88278095908772
413,1993-12-06,19.424976506881613,-7.417159306681191,40.80719051826045,19.424976506881613,19.424976506881613,-1.9925757011397196,-1.9925757011397196,-1.9925757011397196,-1.9925757011397196,-1.9925757011397196,-1.9925757011397196,0.0,0.0,0.0,17.432400805741892
414,1993-12-13,19.42829849172536,-6.7307626408794885,40.74740838680987,19.42829849172536,19.42829849172536,-2.41469494024549,-2.41469494024549,-2.41469494024549,-2.41469494024549,-2.41469494024549,-2.41469494024549,0.0,0.0,0.0,17.01360355147987
415,1993-12-20,19.431620476569112,-5.564343681509391,40.98149261510292,19.431620476569112,19.431620476569112,-2.5556715105659076,-2.5556715105659076,-2.5556715105659076,-2.5556715105659076,-2.5556715105659076,-2.5556715105659076,0.0,0.0,0.0,16.875948966003204
416,1993-12-27,19.434942461412856,-7.636403545555877,41.41087965674435,19.434942461412856,19.434942461412856,-2.3171460374526416,-2.3171460374526416,-2.3171460374526416,-2.3171460374526416,-2.3171460374526416,-2.3171460374526416,0.0,0.0,0.0,17.117796423960215
417,1994-01-03,19.438264451711348,-6.38819151796267,43.203516458748105,19.438264451711348,19.438264451711348,-1.856281645838633,-1.856281645838633,-1.856281645838633,-1.856281645838633,-1.856281645838633,-1.856281645838633,0.0,0.0,0.0,17.581982805872716
418,1994-01-10,19.441586442009843,-5.066774043695927,41.48220393130287,19.441586442009843,19.441586442009843,-1.474485279312964,-1.474485279312964,-1.474485279312964,-1.474485279312964,-1.474485279312964,-1.474485279312964,0.0,0.0,0.0,17.967101162696878
419,1994-01-17,19.444908432308335,-6.700395815294985,42.5139453242025,19.444908432308335,19.444908432308335,-1.3983735030285496,-1.3983735030285496,-1.3983735030285496,-1.3983735030285496,-1.3983735030285496,-1.3983735030285496,0.0,0.0,0.0,18.046534929279787
420,1994-01-24,19.448230422606827,-6.553880972663151,42.192857196268854,19.448230422606827,19.448230422606827,-1.6321855276109656,-1.6321855276109656,-1.6321855276109656,-1.6321855276109656,-1.6321855276109656,-1.6321855276109656,0.0,0.0,0.0,17.816044894995862
421,1994-01-31,19.451552412905325,-6.929482259290981,42.633160346765656,19.451552412905325,19.451552412905325,-1.9715340573814273,-1.9715340573814273,-1.9715340573814273,-1.9715340573814273,-1.9715340573814273,-1.9715340573814273,0.0,0.0,0.0,17.4800183555239
422,1994-02-07,19.454874403203817,-7.848291974441894,42.00320791486947,19.454874403203817,19.454874403203817,-2.142159528789171,-2.142159528789171,-2.142159528789171,-2.142159528789171,-2.142159528789171,-2.142159528789171,0.0,0.0,0.0,17.312714874414645
423,1994-02-14,19.45819639350231,-6.668097124230482,42.34189710453978,19.45819639350231,19.45819639350231,-1.9697230958652359,-1.9697230958652359,-1.9697230958652359,-1.9697230958652359,-1.9697230958652359,-1.9697230958652359,0.0,0.0,0.0,17.48847329763707
424,1994-02-21,19.4615183838008,-5.584202297103724,41.37756578950025,19.4615183838008,19.4615183838008,-1.4911516749586136,-1.4911516749586136,-1.4911516749586136,-1.4911516749586136,-1.4911516749586136,-1.4911516749586136,0.0,0.0,0.0,17.97036670884219
425,1994-02-28,19.464840374099296,-5.302837696725342,42.97120958674148,19.464840374099296,19.464840374099296,-0.9413548210971147,-0.9413548210971147,-0.9413548210971147,-0.9413548210971147,-0.9413548210971147,-0.9413548210971147,0.0,0.0,0.0,18.523485553002182
426,1994-03-07,19.468162364397788,-6.140458454924722,41.40384518813795,19.468162364397788,19.468162364397788,-0.6006358944895943,-0.6006358944895943,-0.6006358944895943,-0.6006358944895943,-0.6006358944895943,-0.6006358944895943,0.0,0.0,0.0,18.867526469908192
427,1994-03-14,19.47148435469628,-6.875946387503573,42.63081749483795,19.47148435469628,19.47148435469628,-0.5868038272253648,-0.5868038272253648,-0.5868038272253648,-0.5868038272253648,-0.5868038272253648,-0.5868038272253648,0.0,0.0,0.0,18.884680527470916
428,1994-03-21,19.474806344994775,-5.594249189205144,40.9734585374696,19.474806344994775,19.474806344994775,-0.7555272091176803,-0.7555272091176803,-0.7555272091176803,-0.7555272091176803,-0.7555272091176803,-0.7555272091176803,0.0,0.0,0.0,18.719279135877095
429,1994-03-28,19.478128335293267,-7.146585230836128,42.67277998801416,19.478128335293267,19.478128335293267,-0.817520059112785,-0.817520059112785,-0.817520059112785,-0.817520059112785,-0.817520059112785,-0.817520059112785,0.0,0.0,0.0,18.660608276180483
430,1994-04-04,19.48145032559176,-4.262874307132277,41.26958036177698,19.48145032559176,19.48145032559176,-0.5902914786576035,-0.5902914786576035,-0.5902914786576035,-0.5902914786576035,-0.5902914786576035,-0.5902914786576035,0.0,0.0,0.0,18.891158846934154
431,1994-04-11,19.484772315890254,-5.2336334108346545,44.159088907314235,19.484772315890254,19.484772315890254,-0.15316145581444005,-0.15316145581444005,-0.15316145581444005,-0.15316145581444005,-0.15316145581444005,-0.15316145581444005,0.0,0.0,0.0,19.331610860075813
432,1994-04-18,19.488094306188746,-6.597653668610595,42.238484547379635,19.488094306188746,19.488094306188746,0.24970194292855352,0.24970194292855352,0.24970194292855352,0.24970194292855352,0.24970194292855352,0.24970194292855352,0.0,0.0,0.0,19.7377962491173
433,1994-04-25,19.491416296487238,-3.8118627600037236,43.08583597790843,19.491416296487238,19.491416296487238,0.4595403562571964,0.4595403562571964,0.4595403562571964,0.4595403562571964,0.4595403562571964,0.4595403562571964,0.0,0.0,0.0,19.950956652744434
434,1994-05-02,19.49473828678573,-5.098689514726801,44.78387668053583,19.49473828678573,19.49473828678573,0.5433833408049835,0.5433833408049835,0.5433833408049835,0.5433833408049835,0.5433833408049835,0.5433833408049835,0.0,0.0,0.0,20.038121627590712
435,1994-05-09,19.498060277084225,-0.9183084402928603,44.214021341360755,19.498060277084225,19.498060277084225,0.6811423850202927,0.6811423850202927,0.6811423850202927,0.6811423850202927,0.6811423850202927,0.6811423850202927,0.0,0.0,0.0,20.17920266210452
436,1994-05-16,19.501382267382716,-3.1776271413903125,41.6903427661489,19.501382267382716,19.501382267382716,0.9385784956890348,0.9385784956890348,0.9385784956890348,0.9385784956890348,0.9385784956890348,0.9385784956890348,0.0,0.0,0.0,20.439960763071753
437,1994-05-23,19.504704257681208,-1.9085006972791076,43.84330402176082,19.504704257681208,19.504704257681208,1.1911065191072876,1.1911065191072876,1.1911065191072876,1.1911065191072876,1.1911065191072876,1.1911065191072876,0.0,0.0,0.0,20.695810776788495
438,1994-05-30,19.508026247979704,-2.4824155716502196,46.74260724047517,19.508026247979704,19.508026247979704,1.2836713039193028,1.2836713039193028,1.2836713039193028,1.2836713039193028,1.2836713039193028,1.2836713039193028,0.0,0.0,0.0,20.791697551899006
439,1994-06-06,19.511348238278195,-4.648667944836814,45.35631291539594,19.511348238278195,19.511348238278195,1.2334303449046,1.2334303449046,1.2334303449046,1.2334303449046,1.2334303449046,1.2334303449046,0.0,0.0,0.0,20.744778583182796
440,1994-06-13,19.514670228576687,-4.106768071570691,45.163444170189194,19.514670228576687,19.514670228576687,1.231438866567642,1.231438866567642,1.231438866567642,1.231438866567642,1.231438866567642,1.231438866567642,0.0,0.0,0.0,20.74610909514433
441,1994-06-20,19.51799221887518,-1.510533141048189,45.01906257821991,19.51799221887518,19.51799221887518,1.436617035380595,1.436617035380595,1.436617035380595,1.436617035380595,1.436617035380595,1.436617035380595,0.0,0.0,0.0,20.954609254255775
442,1994-06-27,19.521314209173678,-2.323721539300009,48.03158272522481,19.521314209173678,19.521314209173678,1.798902584506722,1.798902584506722,1.798902584506722,1.798902584506722,1.798902584506722,1.798902584506722,0.0,0.0,0.0,21.320216793680398
443,1994-07-04,19.52463619947217,-3.5440190786515804,47.06134302672441,19.52463619947217,19.52463619947217,2.1115111766451338,2.1115111766451338,2.1115111766451338,2.1115111766451338,2.1115111766451338,2.1115111766451338,0.0,0.0,0.0,21.636147376117304
444,1994-07-11,19.52795818977066,-4.284148725762646,44.610471380195044,19.52795818977066,19.52795818977066,2.2237661572926237,2.2237661572926237,2.2237661572926237,2.2237661572926237,2.2237661572926237,2.2237661572926237,0.0,0.0,0.0,21.751724347063284
445,1994-07-18,19.531280180069157,-1.319300299322958,46.74207202716753,19.531280180069157,19.531280180069157,2.1679835298000047,2.1679835298000047,2.1679835298000047,2.1679835298000047,2.1679835298000047,2.1679835298000047,0.0,0.0,0.0,21.69926370986916
446,1994-07-25,19.53460217036765,-1.3727771291469795,46.41508871762178,19.53460217036765,19.53460217036765,2.0712656420541444,2.0712656420541444,2.0712656420541444,2.0712656420541444,2.0712656420541444,2.0712656420541444,0.0,0.0,0.0,21.605867812421792
447,1994-08-01,19.53792416066614,-3.0988271115773762,44.18031190085614,19.53792416066614,19.53792416066614,1.9824026661418208,1.9824026661418208,1.9824026661418208,1.9824026661418208,1.9824026661418208,1.9824026661418208,0.0,0.0,0.0,21.52032682680796
448,1994-08-08,19.541246150964636,-2.345399271293144,46.08305113785032,19.541246150964636,19.541246150964636,1.8301718500155573,1.8301718500155573,1.8301718500155573,1.8301718500155573,1.8301718500155573,1.8301718500155573,0.0,0.0,0.0,21.371418000980192
449,1994-08-15,19.544568141263127,-2.1560380701445334,45.60363787601135,19.544568141263127,19.544568141263127,1.5503290197179393,1.5503290197179393,1.5503290197179393,1.5503290197179393,1.5503290197179393,1.5503290197179393,0.0,0.0,0.0,21.094897160981066
450,1994-08-22,19.54789013156162,-2.5583492527604013,45.61606431276349,19.54789013156162,19.54789013156162,1.2070476764295888,1.2070476764295888,1.2070476764295888,1.2070476764295888,1.2070476764295888,1.2070476764295888,0.0,0.0,0.0,20.754937807991208
451,1994-08-29,19.55121212186011,-2.2382868227030115,44.29167741746397,19.55121212186011,19.55121212186011,0.9502297890334975,0.9502297890334975,0.9502297890334975,0.9502297890334975,0.9502297890334975,0.9502297890334975,0.0,0.0,0.0,20.501441910893607
452,1994-09-05,19.554534112158606,-4.581009130343828,44.219653874297485,19.554534112158606,19.554534112158606,0.8615248535969734,0.8615248535969734,0.8615248535969734,0.8615248535969734,0.8615248535969734,0.8615248535969734,0.0,0.0,0.0,20.416058965755578
453,1994-09-12,19.557856102457098,-2.536796352419137,43.65905468730642,19.557856102457098,19.557856102457098,0.8781852428449662,0.8781852428449662,0.8781852428449662,0.8781852428449662,0.8781852428449662,0.8781852428449662,0.0,0.0,0.0,20.436041345302066
454,1994-09-19,19.56117809275559,-3.904868851306574,44.56557058249973,19.56117809275559,19.56117809275559,0.8797119497907588,0.8797119497907588,0.8797119497907588,0.8797119497907588,0.8797119497907588,0.8797119497907588,0.0,0.0,0.0,20.44089004254635
455,1994-09-26,19.564500083054085,-1.6735789498346263,42.92510897828255,19.564500083054085,19.564500083054085,0.8185858739148932,0.8185858739148932,0.8185858739148932,0.8185858739148932,0.8185858739148932,0.8185858739148932,0.0,0.0,0.0,20.38308595696898
456,1994-10-03,19.567822073352577,-1.7008279867757503,43.81660416581986,19.567822073352577,19.567822073352577,0.7325562056063433,0.7325562056063433,0.7325562056063433,0.7325562056063433,0.7325562056063433,0.7325562056063433,0.0,0.0,0.0,20.30037827895892
457,1994-10-10,19.57114406365107,-4.05771808978103,44.25771110091231,19.57114406365107,19.57114406365107,0.6399432129763415,0.6399432129763415,0.6399432129763415,0.6399432129763415,0.6399432129763415,0.6399432129763415,0.0,0.0,0.0,20.21108727662741
458,1994-10-17,19.574466053949564,-3.854791936955333,42.40796622866086,19.574466053949564,19.574466053949564,0.4738306278560151,0.4738306278560151,0.4738306278560151,0.4738306278560151,0.4738306278560151,0.4738306278560151,0.0,0.0,0.0,20.048296681805578
459,1994-10-24,19.577788044248056,-5.245945267575394,43.25664254144554,19.577788044248056,19.577788044248056,0.15581530184124925,0.15581530184124925,0.15581530184124925,0.15581530184124925,0.15581530184124925,0.15581530184124925,0.0,0.0,0.0,19.733603346089303
460,1994-10-31,19.58111003454655,-4.742955012920554,44.81559068888539,19.58111003454655,19.58111003454655,-0.28210623979203936,-0.28210623979203936,-0.28210623979203936,-0.28210623979203936,-0.28210623979203936,-0.28210623979203936,0.0,0.0,0.0,19.299003794754512
461,1994-11-07,19.584432024845043,-3.6838347865424934,44.53674676198065,19.584432024845043,19.584432024845043,-0.6969154370843783,-0.6969154370843783,-0.6969154370843783,-0.6969154370843783,-0.6969154370843783,-0.6969154370843783,0.0,0.0,0.0,18.887516587760665
462,1994-11-14,19.58775401514354,-3.900836181080347,42.712406502484775,19.58775401514354,19.58775401514354,-0.9804188170832768,-0.9804188170832768,-0.9804188170832768,-0.9804188170832768,-0.9804188170832768,-0.9804188170832768,0.0,0.0,0.0,18.607335198060262
463,1994-11-21,19.59107600544203,-5.701692398256738,44.27624710949945,19.59107600544203,19.59107600544203,-1.1855667211840564,-1.1855667211840564,-1.1855667211840564,-1.1855667211840564,-1.1855667211840564,-1.1855667211840564,0.0,0.0,0.0,18.405509284257974
464,1994-11-28,19.594397995740522,-5.6105139549937535,40.73060384569052,19.594397995740522,19.594397995740522,-1.4709094444161783,-1.4709094444161783,-1.4709094444161783,-1.4709094444161783,-1.4709094444161783,-1.4709094444161783,0.0,0.0,0.0,18.123488551324343
